x,y,z,qw,qx,qy,qz
-0.32676424,-0.46721818,0.5274254,0.22475264667848718,0.602879446311808,-0.7582593249380237,0.10519228664838101
-0.32675356,-0.46733692,0.5275166,0.22454572041566995,0.6033440479219737,-0.7580257313451738,0.10465261534595835
-0.3267428799999999,-0.46745566,0.5276078,0.2243395032447073,0.6038086414242476,-0.7577911819750851,0.10411261377050218
-0.3267322,-0.4675744,0.527699,0.2241339956227082,0.6042732254545965,-0.7575556766021111,0.10357228322681614
-0.32672152,-0.46769314,0.5277902,0.22392919800470748,0.6047377986484912,-0.7573192150027674,0.10303162502036745
-0.32671084,-0.46781188,0.5278814,0.22372511084366395,0.60520235964091,-0.7570817969557322,0.102490640457285
-0.3267001599999999,-0.46793062,0.5279726,0.22352173459046032,0.6056669070663422,-0.7568434222418472,0.1019493308443546
-0.32668948,-0.46804936,0.5280638,0.22331906969390136,0.6061314395587915,-0.7566040906441184,0.10140769748901729
-0.3266788,-0.4681681,0.5281549999999999,0.22311711660071365,0.6065959557517795,-0.7563638019477175,0.1008657416993641
-0.32666812,-0.46828684,0.5282462,0.22291587575554384,0.6070604542783486,-0.7561225559399816,0.10032346478413431
-0.3266488999999999,-0.46841488,0.5283551,0.22267786152916355,0.6075724076516555,-0.7558740142278316,0.09962336101674665
-0.3266126,-0.46856152,0.5284994,0.22236622641615736,0.6081793863594028,-0.7556107682859359,0.09860761738971477
-0.3265763,-0.46870816,0.5286436999999999,0.2220562629846003,0.6087864873025942,-0.7553449585165576,0.09759109893172893
-0.32654,-0.4688548,0.5287879999999999,0.22174797284857367,0.609393705308297,-0.7550765838388956,0.09657381118272185
-0.3265037,-0.46900144,0.5289323,0.22144135760911499,0.6100010352003848,-0.7548056431860068,0.09555575968642176
-0.3264673999999999,-0.46914808,0.5290766,0.22113641885420798,0.6106084717995722,-0.7545321355048141,0.09453694999031886
-0.3264311,-0.46929472,0.5292209,0.22083315815877497,0.6112160099234468,-0.7542560597561144,0.09351738764563092
-0.3263948,-0.46944136,0.5293652,0.22053157708466695,0.6118236443865038,-0.7539774149145879,0.09249707820726935
-0.3263585,-0.469588,0.5295095,0.22023167718065517,0.6124313700001801,-0.7536961999688061,0.09147602723380582
-0.3263222,-0.46973464,0.5296538,0.21993345998242234,0.6130391815728858,-0.7534124139212395,0.09045424028743751
-0.3262859,-0.46988128,0.5297980999999999,0.21963692701255438,0.613647073910041,-0.7531260557882664,0.08943172293395399
-0.3262496,-0.47002792,0.5299423999999999,0.21934207978053138,0.6142550418141068,-0.7528371246001807,0.08840848074270227
-0.3262133,-0.47017456,0.5300866999999999,0.21904891978271937,0.6148630800846205,-0.7525456194011996,0.08738451928655366
-0.326177,-0.4703212,0.530231,0.21875744850236198,0.6154711835182286,-0.7522515392494719,0.08635984414186895
-0.3261407,-0.47046784,0.5303753,0.21846766740957213,0.6160793469087206,-0.7519548832170849,0.08533446088846483
-0.3261044,-0.47061448,0.5305196,0.21817957796132403,0.6166875650470635,-0.7516556503900739,0.08430837510957973
-0.3260681,-0.47076112,0.5306639,0.21789318160144452,0.6172958327214345,-0.7513538398684274,0.08328159239183924
-0.3260168,-0.4709276,0.5308111999999999,0.21746557538348696,0.6179938641497098,-0.7510424874112098,0.08202127467688963
-0.325958,-0.471104,0.53096,0.21696891431815504,0.6187368270478877,-0.7507235744633072,0.0806433123039271
-0.3258992,-0.4712804,0.5311087999999999,0.216474793806408,0.6194798584326551,-0.7504002812395573,0.07926403067169886
-0.3258404,-0.4714568,0.5312576,0.21598321693905123,0.6202229479286895,-0.7500726060927363,0.07788344145295384
-0.3257816,-0.4716332,0.5314064,0.21549418677363663,0.6209660851542438,-0.7497405474123747,0.07650155632910037
-0.3257228,-0.4718096,0.5315552,0.21500770633443686,0.6217092597212555,-0.7494041036247795,0.07511838699009449
-0.325664,-0.471986,0.531704,0.21452377861242106,0.6224524612354582,-0.7490632731930578,0.0737339451343274
-0.3256052,-0.4721624,0.5318528,0.2140424065652302,0.6231956792964891,-0.7487180546171366,0.07234824246851274
-0.3255464,-0.4723388,0.5320016,0.21356359311715317,0.6239389034980016,-0.7483684464337855,0.07096129070757395
-0.3254876,-0.4725152,0.5321504,0.21308734115910294,0.6246821234277736,-0.7480144472166375,0.06957310157453207
-0.3254287999999999,-0.4726916,0.5322992,0.21261365354859355,0.6254253286678182,-0.7476560555762097,0.068183686800392
-0.32537,-0.472868,0.532448,0.21214253310971704,0.6261685087944936,-0.7472932701599238,0.06679305812403037
-0.3253111999999999,-0.4730444,0.5325968,0.2116739826331207,0.6269116533786139,-0.7469260896521259,0.06540122729208235
-0.3252524,-0.4732208,0.5327456,0.21120800487598493,0.6276547519855589,-0.7465545127741061,0.06400820605882868
-0.3251935999999999,-0.4733972,0.5328944,0.2107446025620014,0.6283977941753851,-0.7461785382841185,0.06261400618608257
-0.3251348,-0.4735736,0.5330432,0.210283778381351,0.6291407695029357,-0.7457981649773987,0.061218639443077066
-0.325076,-0.47375,0.533192,0.2098255349906834,0.6298836675179512,-0.7454133916861841,0.059822117606350866
-0.3250052599999999,-0.47395364,0.53330978,0.2090063297367653,0.6307028783715014,-0.7450920671494312,0.058034858618397245
-0.32493452,-0.47415728,0.53342756,0.20819012033254986,0.6315217546618255,-0.7447641046461819,0.056245671969838595
-0.32486378,-0.47436092,0.53354534,0.20737691155905666,0.6323402805951471,-0.7444295030813733,0.054454577687256436
-0.32479304,-0.47456456,0.53366312,0.20656670813772027,0.6331584403706085,-0.7440882614335247,0.052661595811740125
-0.3247222999999999,-0.4747682,0.5337809,0.20575951473034465,0.6339762181805095,-0.7437403787547705,0.050866746398630674
-0.32465156,-0.47497184,0.5338986800000001,0.20495533593905826,0.6347935982105462,-0.7433858541708934,0.04907004951726383
-0.32458082,-0.47517548,0.53401646,0.20415417630627064,0.6356105646400486,-0.7430246868813566,0.047271525250713084
-0.32451008,-0.47537912,0.53413424,0.20335604031462878,0.6364271016422213,-0.7426568761593338,0.04547119369553285
-0.3244393399999999,-0.47558276,0.53425202,0.20256093238697626,0.6372431933843805,-0.7422824213517403,0.043669074961500715
-0.3243686,-0.4757864,0.5343698,0.20176885688631063,0.6380588240281954,-0.7419013218792607,0.04186518917136085
-0.32429786,-0.47599004,0.5344875800000001,0.2009798181157443,0.6388739777299242,-0.7415135772363776,0.040059556460566054
-0.32422712,-0.47619368,0.53460536,0.2001938203184649,0.6396886386406577,-0.7411191869913986,0.03825219697702034
-0.3241563799999999,-0.47639732,0.53472314,0.1994108676776965,0.6405027909065545,-0.7407181507864825,0.03644313088082089
-0.32408564,-0.47660096,0.53484092,0.19863096431666247,0.6413164186690832,-0.7403104683376645,0.03463237834400054
-0.3240149,-0.4768046,0.5349587,0.19785411429854866,0.6421295060652615,-0.7398961394348795,0.03281995955026944
-0.32394416,-0.47700824,0.5350764800000001,0.19708032162646766,0.6429420372278957,-0.7394751639419871,0.031005894694757133
-0.3238717399999999,-0.4772217,0.53518358,0.19620658622354548,0.6437526400756335,-0.7390799066903239,0.02909304804891656
-0.32379596,-0.4774548,0.53526932,0.19512974280042056,0.6445596174812218,-0.7387415951029513,0.02698404439386011
-0.3237201799999999,-0.4776879,0.53535506,0.1940557220238869,0.645365501901239,-0.7383949312743401,0.024873101413224255
