timestamp,x,y,z,roll,pitch,yaw,vx,vy,vz,vroll,vpitch,vyaw,linear_velocity,angular_velocity,linear_acceleration,angular_acceleration
2.47,6.06962,-0.0494648,0,0,0,0,2.36956,1.83804,0,0,0,0,2.99887,0,2.21367,0
2.48,6.09444,-0.027566,0,0,0,0,2.34903,1.82785,0,0,0,0,2.9764,0,2.30308,0
2.49,6.1192,-0.00571528,0,0,0,0,2.32997,1.8145,0,0,0,0,2.95316,0,2.28541,0
2.5,6.14384,0.0160349,0,0,0,0,2.31383,1.7987,0,0,0,0,2.93072,0,2.17541,0
2.51,6.16831,0.0376288,0,0,0,0,2.30183,1.78131,0,0,0,0,2.91059,0,2.00633,0
2.52,6.19258,0.0590099,0,0,0,0,2.29495,1.76329,0,0,0,0,2.89413,0,1.83205,0
2.53,6.21662,0.0801239,0,0,0,0,2.29381,1.74556,0,0,0,0,2.88246,0,1.72283,0
2.54,6.24041,0.100923,0,0,0,0,2.29864,1.72903,0,0,0,0,2.87633,0,1.73799,0
2.55,6.26398,0.121367,0,0,0,0,2.30928,1.71443,0,0,0,0,2.87612,0,1.88171,0
2.56,6.28733,0.14143,0,0,0,0,2.32517,1.70233,0,0,0,0,2.88173,0,2.09917,0
2.57,6.31052,0.161102,0,0,0,0,2.34539,1.69302,0,0,0,0,2.89261,0,2.31736,0
2.58,6.33359,0.180387,0,0,0,0,2.36873,1.68652,0,0,0,0,2.90779,0,2.47392,0
2.59,6.35662,0.199309,0,0,0,0,2.39374,1.68252,0,0,0,0,2.9259,0,2.52343,0
2.6,6.37967,0.217907,0,0,0,0,2.41884,1.68047,0,0,0,0,2.94529,0,2.43662,0
2.61,6.4028,0.236236,0,0,0,0,2.44238,1.67953,0,0,0,0,2.96413,0,2.20004,0
2.62,6.4261,0.254362,0,0,0,0,2.4628,1.6787,0,0,0,0,2.98051,0,1.81883,0
2.63,6.44962,0.272358,0,0,0,0,2.47866,1.67685,0,0,0,0,2.99259,0,1.33024,0
2.64,6.47341,0.290298,0,0,0,0,2.48876,1.67285,0,0,0,0,2.99873,0,0.877158,0
2.65,6.4975,0.308253,0,0,0,0,2.49219,1.66568,0,0,0,0,2.99759,0,0.918434,0
2.66,6.5219,0.326284,0,0,0,0,2.48843,1.65449,0,0,0,0,2.98824,0,1.54065,0
2.67,6.5466,0.344439,0,0,0,0,2.4773,1.63871,0,0,0,0,2.97025,0,2.33666,0
2.68,6.57158,0.362746,0,0,0,0,2.45907,1.61813,0,0,0,0,2.9437,0,3.13822,0
2.69,6.59679,0.381209,0,0,0,0,2.43437,1.59292,0,0,0,0,2.90922,0,3.86512,0
2.7,6.62215,0.399812,0,0,0,0,2.4042,1.56367,0,0,0,0,2.86797,0,4.45929,0
2.71,6.64758,0.418514,0,0,0,0,2.36987,1.53133,0,0,0,0,2.82157,0,4.87513,0
2.72,6.67299,0.437254,0,0,0,0,2.33292,1.49714,0,0,0,0,2.772,0,5.07953,0
2.73,6.69826,0.455954,0,0,0,0,2.29507,1.46259,0,0,0,0,2.72149,0,5.05349,0
2.74,6.72329,0.474524,0,0,0,0,2.25807,1.42923,0,0,0,0,2.67237,0,4.79366,0
2.75,6.74799,0.49287,0,0,0,0,2.22368,1.39859,0,0,0,0,2.62694,0,4.3129,0
2.76,6.77226,0.5109,0,0,0,0,2.19353,1.372,0,0,0,0,2.58727,0,3.63973,0
2.77,6.79604,0.528529,0,0,0,0,2.16907,1.35046,0,0,0,0,2.55511,0,2.81681,0
2.78,6.81927,0.545688,0,0,0,0,2.15147,1.33452,0,0,0,0,2.53175,0,1.89966,0
2.79,6.84192,0.562329,0,0,0,0,2.14161,1.3242,0,0,0,0,2.51793,0,0.967412,0
2.8,6.86399,0.578426,0,0,0,0,2.13998,1.31895,0,0,0,0,2.51379,0,0.418461,0
2.81,6.88552,0.593979,0,0,0,0,2.14676,1.31761,0,0,0,0,2.51886,0,1.08807,0
2.82,6.90656,0.609011,0,0,0,0,2.16174,1.31849,0,0,0,0,2.5321,0,1.88449,0
2.83,6.92719,0.623566,0,0,0,0,2.18441,1.31944,0,0,0,0,2.55197,0,2.61125,0
2.84,6.94751,0.637704,0,0,0,0,2.21396,1.31801,0,0,0,0,2.57658,0,3.27346,0
2.85,6.96763,0.651496,0,0,0,0,2.2494,1.3116,0,0,0,0,2.60386,0,3.91535,0
2.86,6.98768,0.665014,0,0,0,0,2.28957,1.29763,0,0,0,0,2.63172,0,4.59841,0
2.87,7.0078,0.678323,0,0,0,0,2.33324,1.27377,0,0,0,0,2.65829,0,5.37757,0
2.88,7.02811,0.691478,0,0,0,0,2.37916,1.23812,0,0,0,0,2.68204,0,6.27837,0
2.89,7.04873,0.704509,0,0,0,0,2.42617,1.18934,0,0,0,0,2.70201,0,7.28685,0
2.9,7.06977,0.717424,0,0,0,0,2.47321,1.12679,0,0,0,0,2.7178,0,8.35445,0
2.91,7.09133,0.730199,0,0,0,0,2.51935,1.05064,0,0,0,0,2.72964,0,9.41077,0
2.92,7.11348,0.742784,0,0,0,0,2.56384,0.961836,0,0,0,0,2.73833,0,10.3767,0
2.93,7.13627,0.755095,0,0,0,0,2.60613,0.862119,0,0,0,0,2.74502,0,11.1748,0
2.94,7.15973,0.767027,0,0,0,0,2.64578,0.7539,0,0,0,0,2.75109,0,11.7378,0
2.95,7.18387,0.778456,0,0,0,0,2.68253,0.640142,0,0,0,0,2.75785,0,12.0135,0
2.96,7.20869,0.789244,0,0,0,0,2.71619,0.524179,0,0,0,0,2.76631,0,11.9689,0
2.97,7.23415,0.799252,0,0,0,0,2.74666,0.409516,0,0,0,0,2.77702,0,11.5924,0
2.98,7.26022,0.808349,0,0,0,0,2.77384,0.299613,0,0,0,0,2.78997,0,10.8937,0
2.99,7.28685,0.816417,0,0,0,0,2.79762,0.197684,0,0,0,0,2.80459,0,9.90303,0
3,7.31398,0.823363,0,0,0,0,2.81784,0.106501,0,0,0,0,2.81985,0,8.66808,0
3.01,7.34156,0.829124,0,0,0,0,2.83429,0.0282458,0,0,0,0,2.83443,0,7.25079,0
3.02,7.36953,0.833672,0,0,0,0,2.8467,-0.0356125,0,0,0,0,2.84693,0,5.72328,0
3.03,7.39781,0.837015,0,0,0,0,2.85475,-0.0843765,0,0,0,0,2.856,0,4.16523,0
3.04,7.42635,0.839202,0,0,0,0,2.85809,-0.118135,0,0,0,0,2.86053,0,2.6688,0
3.05,7.45509,0.840313,0,0,0,0,2.85638,-0.137728,0,0,0,0,2.8597,0,1.39604,0
3.06,7.48396,0.840462,0,0,0,0,2.84935,-0.144655,0,0,0,0,2.85302,0,0.99065,0
3.07,7.51289,0.839785,0,0,0,0,2.83683,-0.140965,0,0,0,0,2.84033,0,1.71469,0
3.08,7.54182,0.838436,0,0,0,0,2.81879,-0.129095,0,0,0,0,2.82175,0,2.53634,0
3.09,7.57069,0.836577,0,0,0,0,2.79539,-0.111715,0,0,0,0,2.79762,0,3.19898,0
3.1,7.59942,0.834372,0,0,0,0,2.76699,-0.0915501,0,0,0,0,2.7685,0,3.66951,0
3.11,7.62793,0.831972,0,0,0,0,2.73418,-0.0712265,0,0,0,0,2.73511,0,3.95889,0
3.12,7.65615,0.829517,0,0,0,0,2.69776,-0.0531249,0,0,0,0,2.69828,0,4.09703,0
3.13,7.68401,0.827121,0,0,0,0,2.65873,-0.0392659,0,0,0,0,2.65902,0,4.12458,0
3.14,7.71144,0.824874,0,0,0,0,2.61823,-0.0312253,0,0,0,0,2.61842,0,4.08677,0
3.15,7.73837,0.822834,0,0,0,0,2.57751,-0.0300858,0,0,0,0,2.57769,0,4.027,0
3.16,7.76473,0.821029,0,0,0,0,2.53786,-0.0364239,0,0,0,0,2.53812,0,3.98008,0
3.17,7.79048,0.819458,0,0,0,0,2.50053,-0.0503297,0,0,0,0,2.50103,0,3.96668,0
3.18,7.8156,0.818089,0,0,0,0,2.46668,-0.0714552,0,0,0,0,2.46771,0,3.99155,0
3.19,7.84006,0.816869,0,0,0,0,2.43731,-0.0990864,0,0,0,0,2.43933,0,4.04654,0
3.2,7.86386,0.815723,0,0,0,0,2.41323,-0.13223,0,0,0,0,2.41685,0,4.11668,0
3.21,7.88703,0.814564,0,0,0,0,2.39499,-0.169707,0,0,0,0,2.40099,0,4.18616,0
3.22,7.90961,0.813296,0,0,0,0,2.38287,-0.210254,0,0,0,0,2.39213,0,4.24229,0
3.23,7.93166,0.811822,0,0,0,0,2.37692,-0.252606,0,0,0,0,2.3903,0,4.27691,0
3.24,7.95326,0.810047,0,0,0,0,2.37691,-0.295584,0,0,0,0,2.39522,0,4.2863,0
3.25,7.9745,0.807886,0,0,0,0,2.38245,-0.338153,0,0,0,0,2.40633,0,4.27036,0
3.26,7.99547,0.805267,0,0,0,0,2.39296,-0.379471,0,0,0,0,2.42286,0,4.23169,0
3.27,8.0163,0.802132,0,0,0,0,2.40776,-0.418915,0,0,0,0,2.44393,0,4.17479,0
3.28,8.03708,0.798441,0,0,0,0,2.42615,-0.456087,0,0,0,0,2.46864,0,4.10567,0
3.29,8.05792,0.794174,0,0,0,0,2.44744,-0.490806,0,0,0,0,2.49616,0,4.03141,0
3.3,8.07892,0.789328,0,0,0,0,2.47101,-0.523084,0,0,0,0,2.52576,0,3.9599,0
3.31,8.10015,0.783915,0,0,0,0,2.49636,-0.553086,0,0,0,0,2.5569,0,3.89942,0
3.32,8.12171,0.777962,0,0,0,0,2.52314,-0.581088,0,0,0,0,2.58919,0,3.85806,0
3.33,8.14363,0.771507,0,0,0,0,2.55114,-0.607429,0,0,0,0,2.62246,0,3.84289,0
3.34,8.16596,0.764595,0,0,0,0,2.5803,-0.632465,0,0,0,0,2.65668,0,3.85908,0
3.35,8.18874,0.757272,0,0,0,0,2.61069,-0.656523,0,0,0,0,2.69198,0,3.90898,0
3.36,8.21196,0.749587,0,0,0,0,2.64247,-0.679871,0,0,0,0,2.72853,0,3.99139,0
3.37,8.23562,0.741583,0,0,0,0,2.67582,-0.702685,0,0,0,0,2.76655,0,4.10114,0
3.38,8.25972,0.733298,0,0,0,0,2.71093,-0.725048,0,0,0,0,2.80621,0,4.22908,0
3.39,8.28423,0.72476,0,0,0,0,2.7479,-0.746937,0,0,0,0,2.84761,0,4.36239,0
3.4,8.30913,0.715988,0,0,0,0,2.78673,-0.768245,0,0,0,0,2.89069,0,4.48518,0
3.41,8.3344,0.706993,0,0,0,0,2.82724,-0.788801,0,0,0,0,2.93521,0,4.57935,0
3.42,8.36,0.697776,0,0,0,0,2.86904,-0.808402,0,0,0,0,2.98076,0,4.62567,0
3.43,8.38594,0.688331,0,0,0,0,2.91156,-0.826855,0,0,0,0,3.02669,0,4.60493,0
3.44,8.41218,0.678648,0,0,0,0,2.95398,-0.844015,0,0,0,0,3.07219,0,4.49935,0
3.45,8.43872,0.668713,0,0,0,0,2.99529,-0.859829,0,0,0,0,3.11626,0,4.29415,0
3.46,8.46556,0.658515,0,0,0,0,3.03432,-0.874369,0,0,0,0,3.15779,0,3.97948,0
3.47,8.49271,0.648045,0,0,0,0,3.06978,-0.887858,0,0,0,0,3.1956,0,3.5532,0
3.48,8.52016,0.637299,0,0,0,0,3.10033,-0.900682,0,0,0,0,3.22851,0,3.02621,0
3.49,8.54793,0.626282,0,0,0,0,3.12465,-0.913392,0,0,0,0,3.25542,0,2.43549,0
3.5,8.57602,0.615004,0,0,0,0,3.14152,-0.926682,0,0,0,0,3.27535,0,1.88336,0
3.51,8.60444,0.603484,0,0,0,0,3.14989,-0.94136,0,0,0,0,3.28754,0,1.62348,0
3.52,8.63318,0.591746,0,0,0,0,3.14894,-0.958293,0,0,0,0,3.29153,0,1.94004,0
3.53,8.66222,0.579816,0,0,0,0,3.13819,-0.978355,0,0,0,0,3.28716,0,2.70646,0
3.54,8.69154,0.567722,0,0,0,0,3.1175,-1.00235,0,0,0,0,3.27467,0,3.66588,0
3.55,8.7211,0.555489,0,0,0,0,3.08711,-1.03096,0,0,0,0,3.25471,0,4.67713,0
3.56,8.75084,0.543135,0,0,0,0,3.0477,-1.06464,0,0,0,0,3.2283,0,5.65941,0
3.57,8.7807,0.530666,0,0,0,0,3.00032,-1.1036,0,0,0,0,3.19685,0,6.5535,0
3.58,8.81059,0.518079,0,0,0,0,2.94636,-1.14776,0,0,0,0,3.16203,0,7.31027,0
3.59,8.84043,0.505352,0,0,0,0,2.88757,-1.19669,0,0,0,0,3.12572,0,7.88842,0
3.6,8.8701,0.492451,0,0,0,0,2.8259,-1.24964,0,0,0,0,3.08987,0,8.25514,0
3.61,8.89951,0.479325,0,0,0,0,2.76346,-1.30557,0,0,0,0,3.05634,0,8.3877,0
3.62,8.92856,0.465913,0,0,0,0,2.70239,-1.36315,0,0,0,0,3.02673,0,8.27515,0
3.63,8.95714,0.452142,0,0,0,0,2.64478,-1.42092,0,0,0,0,3.00231,0,7.91968,0
3.64,8.98517,0.437936,0,0,0,0,2.59255,-1.47728,0,0,0,0,2.9839,0,7.33747,0
3.65,9.01257,0.42322,0,0,0,0,2.54733,-1.53064,0,0,0,0,2.97182,0,6.55887,0
3.66,9.03931,0.407926,0,0,0,0,2.51039,-1.57954,0,0,0,0,2.96598,0,5.62817,0
3.67,9.06534,0.391996,0,0,0,0,2.48257,-1.62271,0,0,0,0,2.96586,0,4.60332,0
3.68,9.09067,0.375393,0,0,0,0,2.46421,-1.65919,0,0,0,0,2.97073,0,3.55751,0
3.69,9.11533,0.358099,0,0,0,0,2.45515,-1.68837,0,0,0,0,2.97965,0,2.58717,0
3.7,9.13937,0.340123,0,0,0,0,2.45472,-1.71005,0,0,0,0,2.99164,0,1.8364,0
3.71,9.16287,0.321499,0,0,0,0,2.46181,-1.72448,0,0,0,0,3.00572,0,1.50213,0
3.72,9.18593,0.302286,0,0,0,0,2.47492,-1.73229,0,0,0,0,3.02094,0,1.60145,0
3.73,9.20867,0.282568,0,0,0,0,2.49224,-1.73448,0,0,0,0,3.03639,0,1.8446,0
3.74,9.23123,0.262446,0,0,0,0,2.51181,-1.73231,0,0,0,0,3.05124,0,2.00069,0
3.75,9.25372,0.242037,0,0,0,0,2.5316,-1.72725,0,0,0,0,3.0647,0,1.97769,0
3.76,9.27628,0.221461,0,0,0,0,2.54966,-1.72084,0,0,0,0,3.07604,0,1.75268,0
3.77,9.29902,0.200843,0,0,0,0,2.56426,-1.71454,0,0,0,0,3.08466,0,1.33761,0
3.78,9.32206,0.180298,0,0,0,0,2.57398,-1.7097,0,0,0,0,3.09006,0,0.766226,0
3.79,9.34547,0.159929,0,0,0,0,2.57781,-1.70737,0,0,0,0,3.09196,0,0.0923177,0
3.8,9.3693,0.139821,0,0,0,0,2.57518,-1.70829,0,0,0,0,3.09028,0,0.647368,0
3.81,9.39358,0.120033,0,0,0,0,2.56606,-1.71282,0,0,0,0,3.08519,0,1.36922,0
3.82,9.4183,0.100604,0,0,0,0,2.55087,-1.72089,0,0,0,0,3.07708,0,2.02303,0
3.83,9.44345,0.081542,0,0,0,0,2.53048,-1.73208,0,0,0,0,3.0665,0,2.55576,0
3.84,9.46895,0.0628352,0,0,0,0,2.50612,-1.7456,0,0,0,0,3.05414,0,2.92523,0
3.85,9.49476,0.0444487,0,0,0,0,2.4793,-1.76043,0,0,0,0,3.04073,0,3.10343,0
3.86,9.52077,0.0263311,0,0,0,0,2.45165,-1.77535,0,0,0,0,3.02695,0,3.07883,0
3.87,9.5469,0.0084201,0,0,0,0,2.42481,-1.78911,0,0,0,0,3.01341,0,2.85779,0
3.88,9.57305,-0.00935214,0,0,0,0,2.40032,-1.8005,0,0,0,0,3.00055,0,2.46519,0
3.89,9.59914,-0.0270525,0,0,0,0,2.37947,-1.80847,0,0,0,0,2.98871,0,1.94628,0
3.9,9.62511,-0.0447415,0,0,0,0,2.3632,-1.81222,0,0,0,0,2.97807,0,1.37675,0
3.91,9.65088,-0.0624684,0,0,0,0,2.35208,-1.81129,0,0,0,0,2.96868,0,0.914136,0
3.92,9.67642,-0.0802677,0,0,0,0,2.34618,-1.80555,0,0,0,0,2.9605,0,0.873486,0
3.93,9.70173,-0.098157,0,0,0,0,2.34517,-1.79524,0,0,0,0,2.95342,0,1.23289,0
3.94,9.7268,-0.116136,0,0,0,0,2.34825,-1.78098,0,0,0,0,2.94723,0,1.64526,0
3.95,9.75166,-0.134188,0,0,0,0,2.35431,-1.76363,0,0,0,0,2.94163,0,1.95585,0
3.96,9.77635,-0.152281,0,0,0,0,2.36194,-1.74433,0,0,0,0,2.93623,0,2.10952,0
3.97,9.80093,-0.170372,0,0,0,0,2.3696,-1.72431,0,0,0,0,2.93057,0,2.09088,0
3.98,9.82544,-0.188411,0,0,0,0,2.3757,-1.70484,0,0,0,0,2.92411,0,1.91494,0
3.99,9.84995,-0.206344,0,0,0,0,2.37877,-1.68713,0,0,0,0,2.91633,0,1.63469,0
4,9.87452,-0.224119,0,0,0,0,2.37757,-1.6722,0,0,0,0,2.90673,0,1.36805,0
4.01,9.89919,-0.24169,0,0,0,0,2.37114,-1.66085,0,0,0,0,2.89495,0,1.31621,0
4.02,9.92398,-0.259021,0,0,0,0,2.35897,-1.65357,0,0,0,0,2.8808,0,1.59416,0
4.03,9.94892,-0.276086,0,0,0,0,2.34098,-1.6505,0,0,0,0,2.86433,0,2.07156,0
4.04,9.974,-0.292875,0,0,0,0,2.31759,-1.65147,0,0,0,0,2.8458,0,2.58011,0
4.05,9.9992,-0.309388,0,0,0,0,2.28967,-1.65594,0,0,0,0,2.82573,0,3.01128,0
4.06,10.0245,-0.325643,0,0,0,0,2.25851,-1.66314,0,0,0,0,2.8048,0,3.29589,0
4.07,10.0498,-0.341666,0,0,0,0,2.22575,-1.67206,0,0,0,0,2.78384,0,3.38866,0
4.08,10.075,-0.357493,0,0,0,0,2.19328,-1.68155,0,0,0,0,2.76371,0,3.26337,0
4.09,10.1002,-0.373165,0,0,0,0,2.16312,-1.69041,0,0,0,0,2.74528,0,2.91163,0
4.1,10.1252,-0.388727,0,0,0,0,2.13727,-1.69747,0,0,0,0,2.72934,0,2.34314,0
4.11,10.1499,-0.404221,0,0,0,0,2.11763,-1.70167,0,0,0,0,2.71662,0,1.58935,0
4.12,10.1744,-0.419683,0,0,0,0,2.10582,-1.70213,0,0,0,0,2.70772,0,0.745541,0
4.13,10.1985,-0.435143,0,0,0,0,2.10313,-1.69818,0,0,0,0,2.70314,0,0.673789,0
4.14,10.2222,-0.450619,0,0,0,0,2.11035,-1.68944,0,0,0,0,2.70329,0,1.6659,0
4.15,10.2456,-0.466116,0,0,0,0,2.12778,-1.67577,0,0,0,0,2.70844,0,2.75541,0
4.16,10.2687,-0.481626,0,0,0,0,2.15514,-1.65732,0,0,0,0,2.7187,0,3.79932,0
4.17,10.2915,-0.497129,0,0,0,0,2.19158,-1.63449,0,0,0,0,2.73397,0,4.72741,0
4.18,10.3142,-0.51259,0,0,0,0,2.23572,-1.60787,0,0,0,0,2.75385,0,5.48316,0
4.19,10.3368,-0.527963,0,0,0,0,2.28569,-1.57821,0,0,0,0,2.77761,0,6.02096,0
4.2,10.3594,-0.543197,0,0,0,0,2.33924,-1.54636,0,0,0,0,2.80415,0,6.3078,0
4.21,10.3822,-0.55823,0,0,0,0,2.39382,-1.51321,0,0,0,0,2.83199,0,6.32531,0
4.22,10.4054,-0.573001,0,0,0,0,2.44673,-1.47965,0,0,0,0,2.85934,0,6.0718,0
4.23,10.429,-0.587449,0,0,0,0,2.49527,-1.44647,0,0,0,0,2.88421,0,5.56455,0
4.24,10.4532,-0.601516,0,0,0,0,2.53688,-1.41439,0,0,0,0,2.90452,0,4.84377,0
4.25,10.4781,-0.615153,0,0,0,0,2.56927,-1.38395,0,0,0,0,2.9183,0,3.98258,0
4.26,10.5038,-0.628318,0,0,0,0,2.59056,-1.35555,0,0,0,0,2.92379,0,3.11595,0
4.27,10.5304,-0.640982,0,0,0,0,2.59941,-1.3294,0,0,0,0,2.91963,0,2.50865,0
4.28,10.5578,-0.653131,0,0,0,0,2.59505,-1.30558,0,0,0,0,2.90497,0,2.52487,0
4.29,10.586,-0.66476,0,0,0,0,2.57739,-1.28396,0,0,0,0,2.87949,0,3.16715,0
4.3,10.615,-0.67588,0,0,0,0,2.54698,-1.26433,0,0,0,0,2.84352,0,4.07817,0
4.31,10.6446,-0.686514,0,0,0,0,2.50501,-1.24635,0,0,0,0,2.79794,0,4.99648,0
4.32,10.6747,-0.696692,0,0,0,0,2.45327,-1.22961,0,0,0,0,2.74417,0,5.78614,0
4.33,10.7051,-0.706453,0,0,0,0,2.394,-1.21368,0,0,0,0,2.68407,0,6.37156,0
4.34,10.7355,-0.715841,0,0,0,0,2.3298,-1.19809,0,0,0,0,2.61981,0,6.71003,0
4.35,10.7657,-0.7249,0,0,0,0,2.26349,-1.18243,0,0,0,0,2.55373,0,6.78274,0
4.36,10.7955,-0.733673,0,0,0,0,2.19792,-1.16632,0,0,0,0,2.4882,0,6.59161,0
4.37,10.8246,-0.742195,0,0,0,0,2.13585,-1.14945,0,0,0,0,2.42551,0,6.15798,0
4.38,10.8529,-0.750498,0,0,0,0,2.07976,-1.1316,0,0,0,0,2.36768,0,5.52198,0
4.39,10.88,-0.758602,0,0,0,0,2.03174,-1.1126,0,0,0,0,2.31643,0,4.7433,0
4.4,10.906,-0.766518,0,0,0,0,1.99337,-1.09239,0,0,0,0,2.27307,0,3.90527,0
4.41,10.9308,-0.774246,0,0,0,0,1.96565,-1.07096,0,0,0,0,2.23847,0,3.12626,0
4.42,10.9544,-0.781777,0,0,0,0,1.94895,-1.04838,0,0,0,0,2.21304,0,2.57373,0
4.43,10.9769,-0.789094,0,0,0,0,1.94301,-1.02474,0,0,0,0,2.19668,0,2.41466,0
4.44,10.9984,-0.796171,0,0,0,0,1.94699,-1.00013,0,0,0,0,2.18884,0,2.6359,0
4.45,11.0193,-0.802981,0,0,0,0,1.95951,-0.974666,0,0,0,0,2.18853,0,3.03585,0
4.46,11.0399,-0.809495,0,0,0,0,1.97882,-0.948425,0,0,0,0,2.19436,0,3.43129,0
4.47,11.0605,-0.815685,0,0,0,0,2.00284,-0.921444,0,0,0,0,2.20463,0,3.72419,0
4.48,11.0815,-0.821526,0,0,0,0,2.02935,-0.893709,0,0,0,0,2.21743,0,3.87682,0
4.49,11.1033,-0.826998,0,0,0,0,2.05615,-0.865148,0,0,0,0,2.23075,0,3.89066,0
4.5,11.1262,-0.832088,0,0,0,0,2.08115,-0.835635,0,0,0,0,2.24265,0,3.79715,0
4.51,11.1505,-0.836789,0,0,0,0,2.10251,-0.804994,0,0,0,0,2.25134,0,3.65301,0
4.52,11.1764,-0.841098,0,0,0,0,2.11878,-0.77301,0,0,0,0,2.25538,0,3.53311,0
4.53,11.2039,-0.845018,0,0,0,0,2.12893,-0.739457,0,0,0,0,2.2537,0,3.51214,0
4.54,11.2329,-0.848552,0,0,0,0,2.13245,-0.704111,0,0,0,0,2.24569,0,3.63396,0
4.55,11.2631,-0.851704,0,0,0,0,2.12932,-0.666779,0,0,0,0,2.23127,0,3.88955,0
4.56,11.2941,-0.854474,0,0,0,0,2.12001,-0.627321,0,0,0,0,2.21088,0,4.22702,0
4.57,11.3253,-0.856856,0,0,0,0,2.10547,-0.585672,0,0,0,0,2.18541,0,4.58089,0
4.58,11.3559,-0.858838,0,0,0,0,2.087,-0.541859,0,0,0,0,2.15619,0,4.89424,0
4.59,11.3853,-0.8604,0,0,0,0,2.0662,-0.496007,0,0,0,0,2.1249,0,5.1279,0
4.6,11.4126,-0.861511,0,0,0,0,2.04488,-0.448346,0,0,0,0,2.09346,0,5.26251,0
4.61,11.4371,-0.862136,0,0,0,0,2.0249,-0.399201,0,0,0,0,2.06387,0,5.29837,0
4.62,11.4582,-0.862234,0,0,0,0,2.00808,-0.348975,0,0,0,0,2.03818,0,5.25461,0
4.63,11.4754,-0.861759,0,0,0,0,1.9961,-0.29813,0,0,0,0,2.01825,0,5.16713,0
4.64,11.4888,-0.86067,0,0,0,0,1.9904,-0.247155,0,0,0,0,2.00569,0,5.08385,0
4.65,11.4985,-0.858929,0,0,0,0,1.99207,-0.196533,0,0,0,0,2.00174,0,5.05483,0
4.66,11.5051,-0.85651,0,0,0,0,2.00181,-0.146705,0,0,0,0,2.00718,0,5.11745,0
4.67,11.5097,-0.853398,0,0,0,0,2.01989,-0.0980372,0,0,0,0,2.02227,0,5.28212,0
4.68,11.5138,-0.849595,0,0,0,0,2.0461,-0.0507945,0,0,0,0,2.04673,0,5.52788,0
4.69,11.519,-0.845119,0,0,0,0,2.07979,-0.00511605,0,0,0,0,2.0798,0,5.81055,0
4.7,11.5275,-0.840008,0,0,0,0,2.11988,0.0389953,0,0,0,0,2.12024,0,6.07681,0
4.71,11.5413,-0.834312,0,0,0,0,2.16487,0.0816737,0,0,0,0,2.16641,0,6.27618,0
4.72,11.5625,-0.828092,0,0,0,0,2.21298,0.12318,0,0,0,0,2.21641,0,6.36845,0
4.73,11.5931,-0.821419,0,0,0,0,2.26216,0.163878,0,0,0,0,2.26809,0,6.32785,0
4.74,11.6346,-0.814359,0,0,0,0,2.3102,0.204204,0,0,0,0,2.31921,0,6.14589,0
4.75,11.6878,-0.806974,0,0,0,0,2.35484,0.244625,0,0,0,0,2.36751,0,5.83449,0
4.76,11.753,-0.799307,0,0,0,0,2.39382,0.285593,0,0,0,0,2.4108,0,5.43072,0
4.77,11.8292,-0.79138,0,0,0,0,2.42505,0.327499,0,0,0,0,2.44706,0,5.00368,0
4.78,11.9148,-0.783188,0,0,0,0,2.44659,0.370627,0,0,0,0,2.4745,0,4.66003,0
4.79,12.0068,-0.774691,0,0,0,0,2.45682,0.415116,0,0,0,0,2.49164,0,4.53209,0
4.8,12.1011,-0.765813,0,0,0,0,2.45445,0.460928,0,0,0,0,2.49735,0,4.72465,0
4.81,12.1926,-0.756443,0,0,0,0,2.43857,0.507829,0,0,0,0,2.49088,0,5.24849,0
4.82,12.2756,-0.74644,0,0,0,0,2.40867,0.555387,0,0,0,0,2.47187,0,6.02367,0
4.83,12.3432,-0.735633,0,0,0,0,2.36467,0.602977,0,0,0,0,2.44034,0,6.9413,0
4.84,12.3885,-0.723836,0,0,0,0,2.30689,0.649805,0,0,0,0,2.39666,0,7.90612,0
4.85,12.4042,-0.710852,0,0,0,0,2.23604,0.69494,0,0,0,0,2.34154,0,8.84635,0
4.86,12.3834,-0.696489,0,0,0,0,2.15315,0.737363,0,0,0,0,2.27591,0,9.71077,0
4.87,12.3196,-0.680569,0,0,0,0,2.05956,0.776018,0,0,0,0,2.2009,0,10.4646,0
4.88,12.2071,-0.662945,0,0,0,0,1.95682,0.809863,0,0,0,0,2.11779,0,11.086,0
4.89,12.0416,-0.643504,0,0,0,0,1.84666,0.837934,0,0,0,0,2.02787,0,11.5643,0
4.9,11.82,-0.622186,0,0,0,0,1.7309,0.859387,0,0,0,0,1.9325,0,0,0
