x,y,z,rx,ry,rz,vx,vy,vz,vrx,vry,vrz,ax,ay,az,arx,ary,arz
-0.3030253561211655,-0.5082805551105308,0.54927047777462,2.9321503482102673,0.2115707561148653,-1.6012468182941437,0.05888951697296645,-0.009949086097785168,0.08517353802005924,0.1811141080484728,0.5118206220057303,-0.27217945110002195,0.0746322397964143,0.20228025734147378,0.21526353873465745,0.3960977973389618,-1.9749019049703687,-1.6101328762413096
-0.30281601747229736,-0.5081310818402969,0.5539023999001252,2.917385294571709,0.22569001346367934,-1.6146658261979716,0.055270109731100546,-0.004792848051443172,0.10853997327682852,0.0768503723706975,0.51534483604494,-0.3528301686172453,0.0634185630317885,0.20639585525753143,0.2608690049916675,0.14046601999564695,-1.890880812244085,-1.7342191259833666
-0.30285250786490775,-0.5083936480208437,0.5583528340770758,2.90635772496414,0.23762399973580345,-1.6242199057292594,0.05041694256617394,-0.002645374537034586,0.12881913729438021,0.0038037345303927883,0.5058909263471477,-0.40272556147313243,0.050066696790005194,0.20347600749981026,0.296860217051184,-0.029845757514518678,-1.8410423487327188,-1.7816424970491476
-0.30312755870091956,-0.5088713058251857,0.5625251433945146,2.900314491415449,0.246198380501459,-1.629452957771076,0.04449393883800778,-0.0020348443446096174,0.1457133135199056,-0.03343761547624895,0.47760670750952605,-0.4220241560028337,0.035095829070757034,0.19731539248169794,0.32332724162889287,-0.11125050107832835,-1.8357256391120327,-1.7586117837242916
-0.30359775599067496,-0.5093177267554668,0.5665638528106888,2.897254691799815,0.253511160096083,-1.6321770842711987,0.037861248791965105,-0.0013560019248556351,0.16038782875489502,-0.05004607695502816,0.4446835693611488,-0.4243188732649765,0.019400580486627916,0.1916403040126252,0.3435197422817036,-0.14333478601731525,-1.8407874181224,-1.6998646303070588
-0.30418510351221306,-0.5095408226789498,0.5706064671365304,2.895725447423536,0.26048586719571243,-1.6339127791092896,0.031042826564283203,0.0005096645881486625,0.17384395621310178,-0.05638431442517704,0.41294502268659933,-0.4200581636101994,0.00414343657475834,0.1888025388647943,0.3600352535252245,-0.15177183320050044,-1.8430492676525454,-1.6302379252081964
-0.30486756333317394,-0.5095619888367778,0.5747029351470379,2.895548936047579,0.26528705875143455,-1.633928503243874,0.024185468620326514,0.0033339270739392883,0.18647465784483125,-0.05438838507482888,0.3716958380970915,-0.4056173775004953,-0.010406015353986213,0.18812521594468987,0.37396230278809417,-0.14226576704204255,-1.8651718825088388,-1.542830036785467
-0.30566118511460466,-0.5092182954473998,0.5788530591267371,2.8966739834593866,0.26617600331860286,-1.6342110101906426,0.017204033637059794,0.007961642837039585,0.19834776107739074,-0.04507580963836138,0.31186332814121476,-0.3932145724680065,-0.02447937817576752,0.19121005902213098,0.38562201986772726,-0.11811351745352966,-1.924595677237971,-1.4640360914188852
-0.3066134025028397,-0.5082544924199981,0.5829925311004067,2.89980547615931,0.2615884134971897,-1.6367130557050227,0.009844925861376596,0.015674825741957204,0.20916367564457114,-0.025107985529688483,0.22623914917380566,-0.3936776040016015,-0.03863193749924623,0.2004257586583462,0.3945578336596336,-0.07345078093503268,-2.0336191967490236,-1.4152989138095866
-0.30771849003316715,-0.5064084107675644,0.5870340238738097,2.9056112513583283,0.25151946670922193,-1.6431318416728162,0.002174092340087869,0.027672429558833735,0.21852323846385102,0.008332410035414767,0.11696539984973621,-0.415380594360401,-0.052734692835689004,0.21780025300119335,0.40014437043804346,-0.00388079986076878,-2.1849030886704033,-1.4115151658570024
-0.30897256855378696,-0.5036750160495571,0.5910147741570843,2.9138492335742776,0.23399926055099995,-1.6537987574469597,-0.005759112774514179,0.043629339031561076,0.2267490014581267,0.05280224045353132,-0.02483152252654057,-0.4584131525015403,-0.06670127094259412,0.24220591225416063,0.4032264132268131,0.08429170277715071,-2.393545402306023,-1.4501370776898865
-0.31023784591776693,-0.4999155740040425,0.594962516659188,2.923662275494849,0.2111751382022663,-1.6695777138843464,-0.013181569254648386,0.06397930015666652,0.23408194575042393,0.10274061999111717,-0.18483143156921267,-0.5257626520866095,-0.0790367125242681,0.2740927531535233,0.4044236537910803,0.1791584945859006,-2.6283153581741505,-1.5345406047459558
-0.3114958968509455,-0.4954864796703236,0.5988132979370714,2.9342973619406583,0.18626879042198224,-1.6877319829356652,-0.020031865173282565,0.086452895423038,0.240247407922442,0.15364652148782457,-0.3442149330684777,-0.600769269657177,-0.08972224389178488,0.3086721725940397,0.403313327522417,0.2717029136298085,-2.8515235796486467,-1.630003140422535
-0.3126838932543226,-0.4905863437954493,0.6024507687271905,2.94610532619273,0.16198562801271355,-1.7061637626280157,-0.026016921127967427,0.10982128981709563,0.24471467569556832,0.20730046885647818,-0.48855812760154327,-0.671637240207416,-0.0982951310614963,0.34346995289361465,0.39900821243195944,0.36550635619453514,-3.0363935755075993,-1.7134490570143714
-0.31386803726510326,-0.4855223598099761,0.6057472677693542,2.960507516896561,0.13506750628654596,-1.7221390587192658,-0.03155038094279839,0.1323869264397688,0.24693771622736987,0.2709918632523996,-0.6361846351581123,-0.7242114234315893,-0.10565421638251589,0.37528734976799505,0.3906442475817282,0.474327392566182,-3.2196901138816068,-1.7588230019744433
-0.3151273827033862,-0.4805991636106363,0.6086697707133056,2.9783425114441426,0.10006866711528918,-1.734144166797631,-0.03707864059985598,0.15260686210707902,0.24691099531895816,0.3483533759141556,-0.8153593215061601,-0.7519037844360427,-0.11270124222016485,0.4014098470631507,0.37841560834168025,0.6042483810437762,-3.454468733657856,-1.7557901759495538
-0.3163972527097646,-0.47558749687071744,0.6112454673725444,2.9986774883394403,0.06112847043121172,-1.74385828703251,-0.042264557280914744,0.17183850671890472,0.24494150332638193,0.43351896742353124,-1.0022289037061973,-0.765251566906178,-0.11883089676387158,0.4246520199766889,0.3630775502149173,0.743415840769319,-3.6940815249322143,-1.72629539821478
-0.31769647546835766,-0.47052987826069903,0.6132977398401086,3.0222685507307787,0.020469730953698285,-1.751922798631506,-0.04722854343688218,0.18992867681863945,0.2402595203967824,0.5298067115096647,-1.1847324244677426,-0.7685923733610822,-0.1243121493880439,0.4448845069367035,0.3433583070934109,0.8975528343782665,-3.9162650000133965,-1.6795737980815033
