timestamp,x_integrated,y_integrated,z_integrated,rx_integrated,ry_integrated,rz_integrated,x_actual,y_actual,z_actual,rx_actual,ry_actual,rz_actual,x_error,y_error,z_error,rx_error,ry_error,rz_error
2.4,-0.17884927061666686,-0.10761333566666666,0.5702301944999991,-4.516818758333335,-0.35166066000000007,-1.5986264290000007,-0.190944,-0.181654,0.519057,-2.80938,-0.297574,-1.58612,0.012094729383333142,0.07404066433333335,0.05117319449999913,-1.7074387583333346,-0.054086660000000064,-0.012506429000000763
2.4166666666666665,-0.17770494061666686,-0.10723634066666665,0.5690600628333324,-4.495209091666668,-0.3569515100000001,-1.5990208990000008,-0.191155,-0.182045,0.518619,-2.81778,-0.299515,-1.58948,0.01345005938333313,0.07480865933333336,0.050441062833332384,-1.677429091666668,-0.05743651000000011,-0.009540899000000769
2.433333333333333,-0.17665913228333352,-0.10696948733333332,0.5679382228333324,-4.474602925000001,-0.36217631000000006,-1.599728352333334,-0.191414,-0.182416,0.518392,-2.82747,-0.302296,-1.59334,0.014754867716666481,0.07544651266666667,0.04954622283333243,-1.647132925000001,-0.05988031000000005,-0.006388352333334124
2.45,-0.17570658061666686,-0.10680453833333332,0.566876029499999,-4.455063425000001,-0.3673355433333334,-1.6007416956666674,-0.191655,-0.182748,0.518371,-2.83841,-0.305078,-1.59732,0.015948419383333134,0.07594346166666667,0.04850502949999902,-1.6166534250000013,-0.06225754333333339,-0.0034216956666672793
2.466666666666667,-0.17484001395000018,-0.10673802116666666,0.5658773944999991,-4.4365975916666684,-0.37239512666666674,-1.6019985206666674,-0.191842,-0.183114,0.518446,-2.84977,-0.30731,-1.60053,0.017001986049999834,0.07637597883333334,0.04743139449999911,-1.5868275916666685,-0.06508512666666671,-0.0014685206666673611
2.4833333333333334,-0.17405661228333352,-0.10676354516666665,0.5649412611666658,-4.419133591666668,-0.3773910100000001,-1.603500917333334,-0.192044,-0.183464,0.518541,-2.86032,-0.310087,-1.60396,0.01798738771666647,0.07670045483333333,0.046400261166665735,-1.5588135916666679,-0.06730401000000008,0.0004590826666659442
2.5,-0.17335608061666685,-0.10687585616666666,0.5640691611666657,-4.4026533583333345,-0.3822777600000001,-1.6052204340000007,-0.192298,-0.183813,0.518697,-2.87088,-0.31213,-1.60714,0.018941919383333145,0.07693714383333335,0.04537216116666576,-1.5317733583333344,-0.07014776000000006,0.0019195659999993175
2.5166666666666666,-0.17273813061666685,-0.10706675116666665,0.5632619378333323,-4.387162541666668,-0.38701882666666676,-1.6071421006666673,-0.192607,-0.184111,0.518905,-2.88184,-0.313551,-1.61026,0.019868869383333154,0.07704424883333334,0.04435693783333239,-1.505322541666668,-0.07346782666666674,0.00311789933333273
2.533333333333333,-0.1722005689500002,-0.10732649283333331,0.562515094499999,-4.3726086916666675,-0.3916196100000001,-1.6092832340000007,-0.192939,-0.184329,0.519079,-2.89228,-0.314996,-1.61382,0.02073843104999981,0.07700250716666668,0.04343609449999908,-1.4803286916666676,-0.07662361000000012,0.004536765999999304
2.55,-0.17174122561666685,-0.10765330116666665,0.5618271928333324,-4.3589550583333345,-0.39603069333333346,-1.6115806006666673,-0.193295,-0.184587,0.519268,-2.90246,-0.315591,-1.61655,0.02155377438333314,0.07693369883333336,0.04255919283333243,-1.4564950583333345,-0.08043969333333345,0.004969399333332625
