vx,vy,vz,vrx,vry,vrz
0.0,0.0,0.0,0.0,0.0,0.0
-0.004176385025792332,-0.05271499622043711,-0.029531662397870265,0.37023736438849814,1.0339478390222163,-0.08421708118699593
-0.001866305091454795,-0.05300355987837142,-0.0273172907076185,0.5030433923814692,0.9019030395863257,-0.14767892679630665
-0.005702490319742508,-0.04518760130668068,-0.04396232868032887,0.7129849744948964,0.3822576559818821,-0.1402227356533715
-0.008661550642562112,-0.031975900200416935,-0.07116032830510022,0.9458518390060692,-0.06117911442406715,-0.25088272625148017
-0.010943805099375939,-0.018055298109446408,-0.09847960232420036,1.1410993428006484,-0.2711932356324407,-0.3990631857100979
-0.012605359417559959,-0.008686229620932684,-0.11431355736800718,1.2271232708245965,-0.30821409182127085,-0.468785648315374
-0.013971090162679294,-0.009169421413626694,-0.11232128715040512,1.1731822279205248,-0.25172813977098596,-0.41856071556067487
-0.013668952011653645,-0.020480963528971392,-0.09390576321135628,0.9832859968697326,-0.1289946164734836,-0.2496696452676433
-0.010155326967488042,-0.037010684600674054,-0.06576774877982229,0.6981517587065846,0.07607399661242059,-0.01913386166771422
-0.0032393930031342803,-0.05554140719001613,-0.03280520287426151,0.3438082933912935,0.37520353667652473,0.23866263546408417
0.006697369967602688,-0.07726066294318101,-0.0007690365987847864,-0.037058714383151226,0.7766505907735191,0.5156882170899572
0.01826310758135593,-0.10226858091638749,0.025612922154103428,-0.4183363424029428,1.329862773404955,0.7735209536537836
0.030360408128766614,-0.1309615657487922,0.04570974735615342,-0.7794226949965497,2.000895883831729,0.9817783349516749
0.0426119064239657,-0.16398913273043117,0.061599616642443074,-1.0895990109834293,2.660608803837548,1.163356525241919
0.05558830579452296,-0.19985434631569207,0.07604348733739456,-1.3394163466466331,3.218892181390863,1.3436034648711512
0.06814380789126302,-0.23475767089285474,0.08418207129070124,-1.491554658299143,3.6925350607995244,1.5158827442723184
0.0800782257586853,-0.26152663322038705,0.0846788930609256,-1.5658386617418474,4.107379887297408,1.6323356049971698
0.08821545571173936,-0.27442503014366953,0.07773233102045332,-1.5677451032371292,4.388813623170758,1.6622150231170782
0.09016762830201751,-0.2687037113521217,0.0683521263923699,-1.4782095532306083,4.408245410896312,1.5740633358331275
0.08705271287568872,-0.24975600378294538,0.0621925137567369,-1.3247851987260655,4.151886743008341,1.4188944802329548
0.07983308197540741,-0.22623601142303967,0.05832574029287541,-1.13530717482596,3.732749387871795,1.265003139947797
0.07102860785553577,-0.20246907934974268,0.05514306431925329,-0.9555817994536493,3.3220475542276375,1.1211033566311772
0.0626986477658346,-0.18109746930512494,0.04975930171073767,-0.7973904198048787,3.023857000846213,0.9879726527369206
0.05622412685117291,-0.1649678775171763,0.04160127669269306,-0.6606373813240027,2.848690559331845,0.8844823041676971
0.05191367859376855,-0.14754247591368383,0.03414855541407526,-0.5321615102594709,2.667292885632321,0.7601277389366692
0.04945646320631919,-0.12471666717360815,0.029124184943542714,-0.3959455112924928,2.389160100085874,0.5881107911156522
0.04857343460822413,-0.09841260026547641,0.026277217894405923,-0.24603060715921463,2.00230540739562,0.39578115635177474
0.048714483209081054,-0.0729050169911029,0.02455837534893839,-0.08937540612758452,1.5676154114090304,0.2281636068245578
0.04935709742097533,-0.05163218295730848,0.02407175348419213,0.04955747669508119,1.1641492837747163,0.1115353510927881
0.05059871775189952,-0.03645449783740517,0.024999263306133317,0.1526541361923533,0.8635469434437129,0.044339177277873544
0.052582734600394684,-0.028664972005298647,0.025627286010760936,0.22596288601456752,0.6964487332625487,0.023638281578384036
0.05533666352734884,-0.027340415743882296,0.024896061643676273,0.28418412764858836,0.6464782942703322,0.0306429184468863
0.058031354965397096,-0.027614701641672925,0.023048134694230362,0.34621143785318886,0.6325818879828996,0.025647879920001723
0.05975560255054451,-0.02541026238440454,0.0213906156287509,0.4200288397470637,0.5782935212254567,-0.015190708418383986
0.060260897079542075,-0.02005025227482533,0.022497902838396783,0.4902417385303664,0.4705515712949463,-0.08643296989261327
0.05988040287649832,-0.012165087574859741,0.028707445620496246,0.530406990783802,0.3512954457426694,-0.17342500642818076
0.05893719365855994,-0.0031485017176254796,0.040505473950634974,0.5267015458451942,0.25344784456823666,-0.2672533622465783
0.05749999290333551,0.005136058464339536,0.05640761776261269,0.4854154505067355,0.1909954293996241,-0.3589162205057156
0.05530964689289536,0.01106375153050417,0.07399495875123573,0.42706850293179144,0.15779453635917537,-0.43771551906407885
0.05218295747818238,0.015114095701408491,0.09113680139163587,0.37557209578715295,0.12604379344191882,-0.4995886958752816
0.04817133771774237,0.017915178343220338,0.10724229893969217,0.3373024536439411,0.0902300105553966,-0.5425690125286253
0.043445391811368306,0.020276707212810042,0.12255157592451922,0.307808445026188,0.05544388041365768,-0.5721279221540587
0.03828296065518703,0.0228542707583648,0.13735448898976746,0.2836084496847215,0.02371151093298827,-0.5931953193372744
0.032801123942722894,0.025678494345486316,0.15173419398482216,0.26451449288485346,-0.010688307767600776,-0.604342510923152
0.0270043892514025,0.029265127389696555,0.16565853393329408,0.2505311288246779,-0.053209474590141324,-0.6116058098117367
0.020804200849551705,0.03436756489257359,0.1789365965234289,0.24358705951290255,-0.10874311431657184,-0.6210335319257057
0.014241121505323083,0.04174849844995867,0.1913235255436322,0.24549078759075832,-0.17797719728374142,-0.6379927736360153
0.007349947697100303,0.05150966693152813,0.2028918742436175,0.2557225682683383,-0.26622598400348796,-0.6643066336015203
0.0004891947012003774,0.06403376171962272,0.2137087923869657,0.2721324375382958,-0.3687459122906417,-0.7028156962815512
-0.006252243563838589,0.07851725427513444,0.2236365844802083,0.29266211296248806,-0.47775480539648785,-0.7477067365598347
-0.012692286839582217,0.09444498194559162,0.23241518329462815,0.31769825683135783,-0.586208842529555,-0.7940771920844346
-0.018937300425602033,0.11103332194921132,0.23975237173334157,0.3500975860304955,-0.7001129122052411,-0.8353317235532394
-0.025140751504276512,0.12747490105255246,0.24555548059903168,0.3916627520616006,-0.8308646461942203,-0.8672614836400461
-0.031169765408426205,0.14406887072318642,0.24986932851798024,0.4405320019274003,-0.9704808718304099,-0.8923930246846269
-0.03705315248578368,0.1606274677336319,0.25233868274296956,0.4980858123828758,-1.1140606129545794,-0.9116276499439067
-0.042738939918744195,0.17674153800622758,0.25249523117812606,0.5681576775163484,-1.2634495250243951,-0.9242068498437369
-0.04778477245211787,0.19261495973538842,0.24968999315212373,0.6544634970139387,-1.4137636321982763,-0.9315377101097908
-0.052212430899868496,0.20848301816536072,0.24470170597150212,-3.291023024784245,-1.559926134983013,-0.9357727771923231
-0.05562799768686181,0.22429094638409486,0.2375142832680184,-6.644038560123716,-1.702324287192384,-0.9375194973826991
-0.0580988518420084,0.2394167237127562,0.22840780417325013,-9.479428348727247,-1.837130250372497,-0.9342858971151868
-0.059301871135238056,0.25407013594346983,0.21717121084011276,-11.858247000495872,-1.9587712972650948,-0.9292974893385775
-0.05914315340205757,0.26868063844247914,0.2044222796573986,-13.83799463990338,-2.0622709916117463,-0.9239036568328255
-0.05816968159764825,0.28264281894253596,0.1912092810406563,-15.473791578790195,-2.1430384332891697,-0.9130566885525931
-0.05661827931099737,0.29517605796894775,0.17761482402842768,-16.802625317355364,-2.2089109583900934,-0.8959346738671679
-0.05391196215274728,0.3063774589677478,0.16280640780787817,-17.846824872905703,-2.270502011589534,-0.8777574288894475
-0.04988388440145972,0.31681909826868504,0.14690949945985585,-18.63587909819276,-2.328688848547246,-0.8607567635352179
-0.04516996231653219,0.32707287405636815,0.13061786426841582,-19.20538983611794,-2.374369980107177,-0.8451154667933909
-0.04013228329639193,0.33724630746884576,0.11409882488492659,-19.584436233339915,-2.398145982370288,-0.8302895726691097
-0.0351561651328778,0.34706315048371383,0.09766309725674467,-19.797733242485084,-2.4031254252356673,-0.8161512586876287
-0.030101466556446542,0.35642562164334385,0.08122709703870543,-19.861698461349132,-2.3950826265020257,-0.8043565595954758
-0.024409284347967325,0.36558164065608734,0.0648517898012757,-19.793090268394238,-2.372160817742293,-0.7914761811398539
-0.01842680536591704,0.37424465775564697,0.049182116349561086,-19.611760299749864,-2.334775674703139,-0.7698072725594878
-0.012708769197129195,0.3819360382319012,0.03460727012171763,-19.332000893708248,-2.286635101439604,-0.7394922516309668
-0.006907756567954224,0.38905502856378765,0.020507543974345725,-18.95732184540611,-2.2320585591771525,-0.710149597592951
-0.00048181487928128115,0.39637739525995364,0.006284916489168391,-18.49383555308391,-2.1703846103993665,-0.6876461749138194
0.00606725119894705,0.40363612169282226,-0.00780404045174554,-17.954644705298385,-2.1040062214199247,-0.6696391082646871
0.012183792974785775,0.41017115953381855,-0.021550000942462125,-17.353230962930265,-2.0286792452382674,-0.6509520261741735
0.01819734002261831,0.4161511505747286,-0.03529296653499829,-16.696574729566983,-1.9398739997222574,-0.6336926739097369
0.024871218898290873,0.42201310075173126,-0.04906766984627042,-15.99201053076046,-1.8377295435891767,-0.6168610578728737
0.03186374945784904,0.4273332762508675,-0.06214731749188796,-15.248960088168497,-1.7328475595021129,-0.5969876992662773
0.03903128911945626,0.43180190325951534,-0.07447257945284064,-14.47239889371712,-1.6293756470375154,-0.5745172695852939
0.04621676451832042,0.4351391308082096,-0.08622828577360644,-13.665619625696142,-1.5290207712523152,-0.5520559162844445
0.053406137384747865,0.4374687528019147,-0.09749319622212861,-12.835410441728353,-1.4267958080433374,-0.52921562614584
0.06094369573642696,0.4393974212035516,-0.10829256436548057,-11.991103034379544,-1.3154643111892135,-0.5029607354397629
0.06843563724401437,0.4408560929462151,-0.11799830990293785,-11.14231071989292,-1.2000859475587131,-0.4719703668691968
0.07550721308210145,0.4416683975168959,-0.1261151008030596,-10.293229286258885,-1.0898670893927445,-0.4407420679851253
0.08229283790610875,0.44163512496464213,-0.1327324691746461,-9.444695810861958,-0.9867924308580036,-0.4116495097284559
0.08867448994416494,0.4403381322278209,-0.13807982757180776,-8.60117616134039,-0.8895810711536773,-0.3795877825898531
0.09463822120606293,0.43775626904367365,-0.14262049477618963,-7.7683014895864675,-0.792668700071764,-0.3395548792700526
0.10061290454585525,0.4349958373588287,-0.14675744672343957,-6.949560029563805,-0.6919879235009744,-0.2966456831339573
0.10646796601380086,0.43245313861920487,-0.15006921294381453,-6.1501214302970615,-0.5899323515060786,-0.2523984431698309
0.11162602875238739,0.42961177163761566,-0.15207914024287067,-5.370481014915876,-0.4950970812264762,-0.20950933902075825
0.11597563354820002,0.42576932663281475,-0.15293923362168252,-4.6103110733920385,-0.4109146173868461,-0.16986961633350278
0.11983969766041172,0.4206782235940794,-0.15322941213003455,-3.8731732287595624,-0.32918671448690273,-0.12784835024369098
0.12392027834697131,0.414884481692176,-0.1534180413182725,-3.162173920829175,-0.24244498785028862,-0.07962847028196451
0.12804525843687367,0.4084018520827548,-0.1533176299138894,-2.4792797009879326,-0.1555898605980894,-0.02449303549545033
0.13182124264881223,0.4013201541543093,-0.15257816637425403,-1.825518624284757,-0.07351510374822048,0.03268390824564126
0.13526578115764942,0.39373666682019154,-0.1509990618766976,-1.2038245871548514,0.005404612697405983,0.09055696978598776
0.13882668746715426,0.3855752348251402,-0.1487612109218796,-0.6157051159361275,0.08516659718594079,0.15265842620639447
0.14225646373538817,0.37643032094603124,-0.14595234968425413,-0.06084578809995689,0.1611961528270083,0.2198719566625319
0.1451084890919451,0.36632386072992207,-0.142474821072662,0.46003332272696756,0.23021798988191836,0.29022883902765373
0.1472489324147081,0.3557004070937701,-0.13833517621830113,0.9436491472869969,0.2978739838776631,0.3636022576046492
0.14929254232033434,0.345411718396049,-0.134147887893374,1.3911843412284703,0.373137642631506,0.4367480689348268
0.15103994795530992,0.33535524603008604,-0.12992446418522716,1.8060241030529676,0.4460806712878492,0.5048822738150771
0.15230329349163976,0.3255395973384696,-0.1255768301712461,2.1893372696503373,0.5122080052444935,0.5673068458528921
0.1527581553706438,0.31572879251074554,-0.1210210830195016,2.542375879020147,0.5667091216655521,0.6230434088852322
0.15234072413421054,0.3059806130790986,-0.11643454191091977,2.8660690422158237,0.6130044903808901,0.6703266449119941
0.15163852085283017,0.2963945162797704,-0.11230131404330371,3.1626123889037916,0.6577305093673537,0.7112959927914009
0.15109464195039238,0.2869325560838738,-0.10836593263519037,3.4330431819039218,0.6947115105304859,0.7462006694575268
0.15087245128303334,0.27765933502432755,-0.10409947376364816,3.6747136078593825,0.7242592225729454,0.7764896284750136
0.1512478752229482,0.26902636290258114,-0.0993504299458214,3.884874564618549,0.750359120488162,0.8005193945328543
0.1517879143111027,0.2603866003359256,-0.09375644095688206,4.060671641809116,0.7683213494111739,0.8226268785737539
0.15221520785541326,0.25143033793399033,-0.08755565425872698,4.203164006772041,0.7806415914103673,0.844153383187243
0.15214382098182308,0.24198113779571484,-0.08058559222333297,4.312800844065166,0.7890806850586858,0.8643855409553792
0.15173689595453904,0.23217548361941165,-0.07326469927921794,4.394929301289622,0.7932761161579669,0.8800801028519771
0.15154545091435614,0.2224564858730982,-0.06641667265511896,4.454895702800445,0.7918407635318769,0.8897703313225992
0.15171578129396632,0.2130645379694184,-0.06026763393069302,4.492904036083279,0.7830587591341548,0.8941023022073035
