vx,vy,vz,vrx,vry,vrz
-0.013018280667940623,-0.01928995371513518,-0.09520827567427242,1.0176171645887726,-0.14162608510140218,-0.28938753774303727
-0.010962946732947967,-0.029204494341336013,-0.07837289916843876,0.8457990050617233,-0.018749437078905418,-0.14977966579761268
-0.007423682920695396,-0.03908751845852142,-0.0608837138445769,0.6569320905988818,0.13857316681415166,-0.010725832630292476
-0.0027895943036075708,-0.04980867270263922,-0.04476131230536612,0.46693366047506724,0.3312652364262172,0.12922481581822082
0.0025034423123183325,-0.061861943561678845,-0.030727669608236544,0.2756708228043018,0.5837050875982663,0.2625666936584723
0.008315805111757203,-0.07592396312926668,-0.018323154563900254,0.08179894195362447,0.8944511544805807,0.38447083742837923
0.0146982256712324,-0.09272592425709479,-0.006781581839787859,-0.10770221252347145,1.230713008081079,0.5039837383687612
0.021930236985864295,-0.11217762248090896,0.0046746784371462236,-0.287508897866774,1.5627526121395288,0.6292407041552848
0.029639069781525126,-0.13308151937148546,0.014100581759931896,-0.4384784180528676,1.888085456870609,0.7575917908275881
0.03766411466741265,-0.15241026008718006,0.020379688938307834,-0.5590417942504172,2.207485201275259,0.8691124055030225
0.04458066663392807,-0.16688782863661494,0.022909747562690666,-0.6443207002733977,2.4830337132772144,0.9454887545955971
0.04895710622787024,-0.17310485089141023,0.02327699093779994,-0.6801972469103252,2.6456337136445134,0.9652348478145991
0.050749605517196164,-0.17193139385602907,0.023986741390671106,-0.6725702966714974,2.666301533345548,0.9420717510723733
0.05003749107119365,-0.1665815950401898,0.025012333179757408,-0.6313671905039886,2.5783543823473,0.904642136654602
0.0478261123187538,-0.1591148398514532,0.02583912686935997,-0.5787103083781479,2.4582244998138663,0.8593743170417691
0.045155409916021544,-0.15114042250368553,0.02510582318097007,-0.5235620410892766,2.364939939270687,0.8091176797086498
0.0428859239969202,-0.1445671242584337,0.02241492587652196,-0.4691466242780429,2.3158812885887503,0.7660448470966862
0.04138175757906125,-0.1363228291029692,0.019562477365354942,-0.41100649710533443,2.2507314707644177,0.7054540520122484
0.040650479129201875,-0.124136533845567,0.017633919190508003,-0.34165483872952107,2.1196526244446288,0.6117546593499826
0.040668129706125086,-0.10893332286114951,0.0166754967458132,-0.2580693178028397,1.9117336384897299,0.4989162577168814
0.041210675972359175,-0.0931907120318971,0.01621396654367825,-0.16443688065605022,1.6591262694520985,0.393494144683491
0.042021557334919676,-0.0791532261279384,0.016388108223947512,-0.07598366036717252,1.4093787479103492,0.31349314330552713
0.043188470661894546,-0.0682662923897269,0.017379927479803978,-0.005374981630539066,1.2101066207576043,0.260928471407448
0.04482939821416259,-0.061677444593041225,0.01817735896018633,0.04916588155045054,1.086532642291939,0.23643622938016418
0.046991463014973374,-0.059133625164493386,0.018090070764861795,0.09555487541565988,1.034492824066706,0.22999301239976133
0.04916128372951825,-0.05772427344659857,0.017225741678018634,0.1453528192982778,1.0060664375442105,0.21677781279194652
0.05072994621790662,-0.0548042413420782,0.01641293446914583,0.2038707584166207,0.9520341444222871,0.18050587716560185
0.051494040300492205,-0.049824208263524315,0.01738944435941158,0.2611015850502182,0.8621864965171274,0.12354687339241434
0.051639242281115064,-0.043105912335303975,0.021834934106260327,0.2988837660448022,0.7632662713910352,0.0548983687564401
0.05136211654222058,-0.03553179975746491,0.03023652791624508,0.3067329092719576,0.6776420312696002,-0.019705140432081193
0.05069756617024349,-0.028369216079012997,0.04171323760524427,0.2877398019427826,0.6157582244424765,-0.09410011024419508
0.04945464285746849,-0.022784702496632694,0.054660739180845276,0.25533393161345624,0.5743371217443393,-0.16061842738858356
0.04748883181776169,-0.018505518495646384,0.06758965596680189,0.22611913514244222,0.5344597038506271,-0.21595871763652305
0.044819244592072205,-0.015130880851910963,0.08004192939759716,0.2049544108614868,0.49217740104271274,-0.2582360842839285
0.04155439972591853,-0.012106219282275118,0.09214406481318323,0.18905861593277057,0.451020381953886,-0.29091045480788436
0.03788696126244798,-0.00896351729896222,0.10406989824616476,0.1761861183723893,0.41245554535726914,-0.31725190693598027
0.03390048216935352,-0.005673216644951027,0.11585330036292046,0.16637922467009075,0.37234266568873736,-0.33605096425093534
0.02959893089931289,-0.001849156571609346,0.12744792222788426,0.1598016751747482,0.3265882114012983,-0.35156805480186726
0.02491757624215587,0.0030820715009448087,0.13869157121072984,0.1580244469249772,0.2713931332855832,-0.36823358067205114
0.01988580945236458,0.009716019910668481,0.149380067665199,0.16255501823300253,0.20599454168634593,-0.39011167598403307
0.014529782452687892,0.018167102474626287,0.15954394656634677,0.17317768779721457,0.12618662100696942,-0.41872327733026304
0.009119624058762044,0.028758768631543145,0.16921365191181423,0.188422260099958,0.03523979196013871,-0.45637489423418054
0.0037287094195198114,0.040922619667832866,0.17826831529911696,0.2068327099436913,-0.06116400231359534,-0.4988781167948432
-0.0014979965691073183,0.054290479968225204,0.1864935772467151,0.2287594642774802,-0.15774518407778912,-0.5426112524961326
-0.00663252679799315,0.0682790038224388,0.19364800580761932,0.256431922839971,-0.25902383000575274,-0.5825744355075714
-0.011785360209393577,0.08227283013489664,0.19963978861816256,0.2913139434704696,-0.37373335333768815,-0.6154825182486993
-0.01685061379422776,0.09649129714208599,0.2044831523433484,0.33208105920624276,-0.495933330247158,-0.6431501428492576
-0.021845028399291304,0.11078466896996214,0.20788789514009998,0.379860830417523,-0.6219191865020299,-0.6661898386056715
-0.026724025792391044,0.12483059582416312,0.20947382753588556,0.4376798571599654,-0.7531056377117109,-0.6839553151848616
-0.031141725685337785,0.13877488483795736,0.20871749358219135,0.5085143746916808,-0.8857391236480641,-0.6974660271917744
-0.03510622666443955,0.1527910746989992,0.20619357643908792,-2.5362929864378763,-1.0158589131616602,-0.708341291416479
-0.038304873368592715,0.16683149158880942,0.2018726996414707,-5.15590829570001,-1.1436829895930045,-0.7170332558522583
-0.04077924705567834,0.18040865135773754,0.19595670306543783,-7.401199809991743,-1.266170457904741,-0.7216008847175973
-0.042269337249395356,0.19367535533089567,0.1882704231504626,-9.313651193144956,-1.3788904558898978,-0.7245198096138993
-0.04269109321992738,0.20695784325023087,0.17928192686156436,-10.933020307390459,-1.477833874661808,-0.7268399924579734
-0.042459008723246344,0.2197819412425401,0.16980073375149995,-12.298103134180025,-1.5592603897350195,-0.7246479806213786
-0.041751631086174,0.23153253886889918,0.15989427702684875,-13.434358640593182,-1.6290762469346043,-0.7172767791052126
-0.04011635571612661,0.24227234157542227,0.14891826961467447,-14.356387732158641,-1.6954265948726683,-0.7087587973674108
-0.0374159794487359,0.25243556670936895,0.13696788974259264,-15.083310303658605,-1.758963561660264,-0.7008398644638032
-0.03413806201592641,0.2624611650292721,0.1245820792446037,-15.6408707875536,-1.8125754995330268,-0.6936849202428402
