x,y,z,rx,ry,rz
-0.32518578,-0.4628334,0.5385803,2.892574323177374,-0.4965080189747448,-1.741302943561528
-0.32530546,-0.46434402,0.53773403,2.903183979015227,-0.4668788356954292,-1.7437162987034065
-0.3252592,-0.46491718,0.5375063,2.912348253368688,-0.4610477939744044,-1.747107487151474
-0.32554007,-0.46533298,0.53604233,2.931914242371367,-0.4756120545702937,-1.748516574867828
-0.32581234,-0.46510983,0.533314,2.959542720428918,-0.4969062345857404,-1.760454134706988
-0.32611513,-0.46449947,0.5299338,2.989583522319284,-0.5063750264998841,-1.7778685268605383
-0.32641268,-0.46420574,0.5275109,3.0100984997703737,-0.5041602400689711,-1.7863803459955392
-0.32672834,-0.46523,0.52731484,3.013351721714108,-0.4955838201682765,-1.7791631234366188
-0.3267417,-0.46771145,0.5291133,2.9989261346746416,-0.4800066475701956,-1.7562867629664622
-0.32620478,-0.470294,0.531483,2.9761354796717567,-0.4520055183745606,-1.730943708028228
-0.32527685,-0.4727106,0.53379405,2.948650322596017,-0.4119854082145118,-1.7065547991198415
-0.32412243,-0.47564602,0.53524965,2.924205735498228,-0.3608046374582634,-1.6808478751335738
-0.3230219,-0.47897243,0.53570056,2.901730573557936,-0.2878775842457368,-1.6611891545887172
-0.32196856,-0.4828472,0.5358913,2.8804299649538105,-0.2078928270757574,-1.6474716670828482
-0.32082415,-0.4874611,0.53643847,2.8631438341009354,-0.142903676530917,-1.6288009414652254
-0.31936216,-0.49246407,0.5376069,2.8469530218532317,-0.0909039813434358,-1.6031693754790233
-0.31793213,-0.49728203,0.5377271,2.840130615093417,-0.0335055065085774,-1.5764414756483889
-0.31638908,-0.500782,0.5371749,2.8332673485095525,0.0313429299459244,-1.559488697055682
-0.31552935,-0.5025549,0.5360673,2.8300509734528445,0.078721337777639,-1.5531571357745848
-0.31552124,-0.50202656,0.53555906,2.838176737313044,0.0841392849969326,-1.5624195074267029
-0.31574917,-0.50118446,0.53629667,2.8483595417109964,0.0612627795844389,-1.5696582382574358
-0.31624317,-0.50132656,0.53700686,2.858805544921957,0.040676106458162,-1.5654221260329897
-0.31647968,-0.50202084,0.5374097,2.861229472626669,0.051003297400112,-1.5604063721000196
-0.31632423,-0.5032482,0.5368826,2.861031772898286,0.0917254179598603,-1.5559696527864868
-0.31573057,-0.5054884,0.5358149,2.8604322050211373,0.1457933662710149,-1.545322051927289
-0.3148713,-0.5056877,0.53560764,2.8639891496610628,0.1640657933301899,-1.551532985108055
-0.31390715,-0.50381565,0.5360893,2.8746853768153726,0.1425655703094002,-1.5730720478743376
-0.31283712,-0.50169754,0.5367334,2.890905084940377,0.0987094490501199,-1.5919297367140677
-0.31179953,-0.50064754,0.5371783,2.908044494231432,0.0614559624267088,-1.595993374757371
-0.3108554,-0.50100803,0.53782135,2.916631771280868,0.0490011955063638,-1.5861121952908368
-0.309772,-0.5026665,0.53874445,2.915221957038609,0.0721880653008104,-1.5708198997394427
-0.30849504,-0.5057764,0.5389869,2.9128153117447995,0.1240812666901849,-1.550197930577656
-0.3070488,-0.50946426,0.5385883,2.9149234619505,0.1863115456396282,-1.5329361220642062
-0.30592728,-0.51130486,0.53809565,2.9266743668170254,0.2190603615119681,-1.534758470972473
-0.30535173,-0.51083946,0.53821003,2.945081065909067,0.2094561859676653,-1.553922135328119
-0.30508995,-0.50943184,0.54005146,2.956482374270065,0.182939110128421,-1.576602995482189
-0.30481148,-0.5077915,0.5440597,2.9497767485302897,0.1741589473228169,-1.595760052456772
-0.30446672,-0.5065708,0.54948753,2.927828452814544,0.185543057010679,-1.612667204065084
-0.30418873,-0.50642586,0.5550326,2.902170692399035,0.2103726094639848,-1.625367294890137
-0.30423498,-0.5076103,0.55967325,2.8850380171751957,0.2363219216787726,-1.6303675217509026
-0.30461693,-0.5087795,0.563109,2.883851367825431,0.2442100519479846,-1.6304868083564972
-0.3051896,-0.50971985,0.56617063,2.889102052275812,0.2469306877410038,-1.6262807781143098
-0.3058467,-0.5101309,0.5694572,2.892657392176286,0.2527858668634926,-1.623759310061736
-0.30645514,-0.50996304,0.57306373,2.894470140069444,0.2601493375678232,-1.623553359154167
-0.30711126,-0.50966644,0.57685065,2.8970148832914213,0.2618754912602579,-1.6204491784645725
-0.30790663,-0.5087261,0.5807134,2.900527543265674,0.2566947686176257,-1.6216392131110076
-0.30894566,-0.5067358,0.5844651,2.907165629168254,0.2436219867234379,-1.6286814590678582
-0.31011486,-0.5034561,0.5879833,2.917432729449825,0.2258129883355126,-1.642488899230767
-0.31141567,-0.49940586,0.5915539,2.9292727945254327,0.1975025371386707,-1.660554689210072
-0.31245565,-0.4941826,0.59517777,2.940718491662608,0.1689655615882004,-1.684752726924651
-0.3134675,-0.48910618,0.59860843,2.951372869160548,0.1450843123442906,-1.705345916158381
-0.31430483,-0.48400688,0.60163677,2.963841410188026,0.1270309431406528,-1.7219414755271565
-0.31529188,-0.4793663,0.604129,2.9815623131494515,0.0996031200060785,-1.730918052176574
-0.3165207,-0.4754343,0.60625196,3.0040301085396264,0.0536489264550941,-1.7335445253239865
