ax,ay,az,arx,ary,arz
-0.0026323737235124994,0.011567713978906297,-0.026401220228757273,0.22208703791754825,-0.2935566994953587,-0.12281675741196205
-0.004372451586982,0.02143823263032111,-0.042960046194804744,0.3106425691696082,-0.3281291571656508,-0.195614218769968
-0.006646600324016404,0.019960863063177382,-0.038198251315893786,0.2066711448876927,-0.21916715696333222,-0.10154842576343451
-0.0055768669421869255,-0.010210451133264341,0.011167816659409984,-0.2943000337597431,0.10831841747969231,0.34045630962127205
0.006923189957735223,-0.06691246645738753,0.1080487236077583,-1.2655737831709692,0.8128281938919478,1.1198275332806051
0.03586510335330073,-0.1410312627481079,0.24066989973866088,-2.683852006142594,2.028229516118983,2.1375550619666757
0.08131363689394165,-0.2352908451880997,0.3770569891400019,-4.319690447610928,3.817382414433944,3.312351408672666
0.13507483820558214,-0.3463170745012287,0.48287970415156944,-5.948169588150188,6.395194057602051,4.379255775808094
0.18893992803251589,-0.47171135843690915,0.5487981586295242,-7.381241979683028,9.483102192628497,5.119298807340087
0.23924061485954418,-0.6107766594312989,0.5860633676931393,-8.41548697280131,12.255292071525538,5.651228760199521
0.2884737899865206,-0.751456409150373,0.6116757206372229,-9.0155675356737,14.194343217626791,6.122585450364931
0.3300144781306642,-0.8714469585184742,0.6006537539967058,-9.025673358079565,15.465485708270688,6.499176459925284
0.3635233581641304,-0.9352192980903964,0.5511078229144389,-8.629153051938344,16.283607096265875,6.5415490018851274
0.37398848274133134,-0.9216883553121975,0.46989722652808574,-7.914735805736981,16.334197072032204,6.143122681120913
0.35321362474773565,-0.8193732889288591,0.38636411899775047,-6.84001014051152,15.107338174621798,5.218425495147836
0.3111572986296639,-0.6670462979980836,0.3274980893322826,-5.590570444447309,12.733265146935286,4.087112937876794
0.2553889772094466,-0.5113343100954286,0.28557544711889765,-4.319896308587166,9.895030331340365,3.089059764298616
0.198889871520196,-0.3716559074250263,0.2512174932077822,-3.230970512254909,7.404990392539501,2.243847988753055
0.15039600681525225,-0.25685883354357264,0.2113614359651407,-2.3479314382409537,5.649197597564282,1.533688807443181
0.11436534167355125,-0.17497456865874833,0.16450274827015035,-1.6423138176443484,4.568693787952441,1.0159531337678094
0.0903195118519437,-0.09629572949995796,0.1250723681323749,-1.039510204671938,3.5725373900617488,0.4694789306598093
0.07552789354237895,-0.005109095884130999,0.09853689370960178,-0.46641090994601386,2.3121864275411763,-0.20176618164291948
0.06780445115829992,0.09003390477502982,0.08234955075601727,0.10212298454319102,0.7785183706871406,-0.8830625916930268
0.06435565408490064,0.17372600219846351,0.07157155802331884,0.6423097259922623,-0.7820706376636073,-1.4161044053454328
