ax,ay,az,arx,ary,arz
-0.00045997856587885543,-0.000361096290195809,-0.00268097834882495,0.04201120598536968,-0.04530486974425642,-0.0044336599729715934
-0.0013027960484735576,0.003413408335034938,-0.010434989113993834,0.10830984261380401,-0.1717195138945093,-0.036012868500361915
-0.0026325933668301946,0.011568921493809345,-0.0264036133149042,0.22210510640559214,-0.2935807020170853,-0.1228287665834795
-0.004372704904908418,0.021439686326836932,-0.04296263637855354,0.31065842497903273,-0.32814137424742584,-0.1956264860125718
-0.006646876466624671,0.019961292788497086,-0.03819882053251622,0.20666831212708706,-0.2191616265725093,-0.10154532416094947
-0.005576895032566136,-0.010212447261321547,0.011171163757312766,-0.2943368401354549,0.10834420815517071,0.34048892325772384
0.006923937191369361,-0.06691672027579366,0.10805594385880375,-1.2656468148890623,0.8128803551627921,1.1198874356390214
0.0358669374536907,-0.14103678426628538,0.2406796297408957,-2.6839542014157463,2.0283130959385836,2.1376310858918206
0.08131650703606784,-0.23529729365410784,0.37706698040339126,-4.3198052805233615,3.817498342636192,3.3124343264237597
0.1350782745347892,-0.34632425077594026,0.4828878056605217,-5.9482816809605605,6.395349983262965,4.379331764750252
0.18894342422286592,-0.4717191769459396,0.5488035601180273,-7.381340674389757,9.483289374197115,5.119355548864485
0.23924391305433157,-0.6107851930715604,0.5860665590730635,-8.415562891173156,12.255474418383265,5.651268812614737
0.288476989149712,-0.7514653532722088,0.6116777350991363,-9.015617190571703,14.194487289136362,6.12261787593784
0.33001740168861177,-0.8714553508716719,0.6006538831592786,-9.025688818740159,15.465587904138252,6.499203718430753
0.3635259110694424,-0.935225121867026,0.5511053981347547,-8.629137088038444,16.2836772436632,6.541560019489084
0.37398986129942013,-0.9216894562514607,0.46989207109420605,-7.914691691019712,16.334221426057475,6.143104939450031
0.35321284861604385,-0.8193676004940192,0.3863574960515548,-6.839933203759777,15.107274845960898,5.2183657071247325
0.31115427193268097,-0.6670344446060865,0.32749209707994287,-5.590464728643151,12.733090432699962,4.087019553163401
0.25538395139444126,-0.5113191274480324,0.2855705982930462,-4.319770999696134,9.894767511240506,3.088956969326337
0.1988836857749487,-0.37163981622326997,0.25121330684816784,-3.2308430513791513,7.404703662084687,2.2437477869214186
0.15038966618537714,-0.25684348018934977,0.21135664348647054,-2.347812402969918,5.648948342271503,1.5335942236235365
0.11435972932709569,-0.17496156746761474,0.16449656982646882,-1.6422064570407424,4.568508901558718,1.0158717682898266
0.09031509066018875,-0.09628307092242228,0.12506592617556272,-1.0394100119727567,3.572372970218089,0.4693937655084808
0.0755247169064374,-0.005093892199327821,0.09853151829183565,-0.4663087755463462,2.311980877419952,-0.20187587376982052
0.06780243811099237,0.09005198832164414,0.08234566388742667,0.10223375917707922,0.7782401060760304,-0.8831928429822138
0.06435454736852808,0.1737447793037968,0.0715687589054902,0.6424281935438116,-0.7824025007158468,-1.416229209810202
0.06290373624293756,0.2357534352507356,0.06590190894178029,1.0750917476214512,-2.099790056400845,-1.73011710936261
0.06353537038384438,0.27252567258963933,0.06534330174142826,1.3535473389643609,-2.968077534924931,-1.855523748632979
0.06646813577452207,0.2828213232127496,0.06388171719675381,1.5144393253875572,-3.3410051663399214,-1.8231117125234786
0.07153394585871763,0.2723918421031898,0.05835496173330325,1.6159359060615903,-3.3234304463779973,-1.7080483696054505
0.07602652150054351,0.2579969263062728,0.049921292812332825,1.7208749922476294,-3.199359190257977,-1.6378616370277166
0.07735595803713591,0.2519029594072085,0.04268161740297885,1.8521316023269492,-3.202164931095787,-1.6772366943877954
0.0751368073866374,0.2551910313379589,0.0438022029562852,1.9635052996294955,-3.3560767882777274,-1.7997733783945682
0.07063365047212791,0.26520791746069083,0.058914411116031414,1.9840275656188044,-3.5307178175885854,-1.9569677130538785
0.06493070960316737,0.2775701439469931,0.0880042971364563,1.8851298754082548,-3.6356174149561826,-2.121599473217638
0.05831725187922363,0.2871736637133534,0.12589763390522907,1.694278801129268,-3.64049968081676,-2.2693975090071934
0.05020809199265315,0.2901009725533156,0.16561672697450044,1.472246758161789,-3.5700491280326387,-2.374475152025796
0.04027088627792777,0.2881338054284458,0.20167431346181236,1.2816135954397527,-3.5004740938328522,-2.430383828801038
0.028781934263080376,0.2832242003979719,0.23294185763667272,1.1353132438247286,-3.4452036564528377,-2.436455247753535
0.01627326715143995,0.2775560618349958,0.26039986993745207,1.0189729527421936,-3.3908162785763865,-2.409907503223789
0.003474623373024961,0.27273120726825395,0.2850447816755646,0.9219682523448497,-3.3324456673185825,-2.3649246630588
-0.009327193324107988,0.2687534210073237,0.3072964742546177,0.8423335593323464,-3.283590585545434,-2.2996004539821375
-0.02212821355568966,0.266727890293411,0.3272714667173128,0.7787455723904126,-3.2558936062104427,-2.229112653086087
-0.03513293940962893,0.2681928488527131,0.34471908663984063,0.7343134067030829,-3.2587215450524734,-2.167283797443698
-0.04824571075217337,0.274578499778832,0.3592887956304926,0.7116409632951073,-3.2914541447744026,-2.1252471469061387
-0.06139211642869595,0.2857760938068004,0.3713406317836733,0.7081219064754704,-3.3635677289458767,-2.105577444436366
-0.07381550351521662,0.30229290199579045,0.38118977115229064,0.7179274087834601,-3.462442248524689,-2.112845918767689
-0.08538328847067087,0.3221179285057666,0.38869291259732053,0.7359028250157,-3.5701214005637363,-2.1331565872229734
-0.09577849581076667,0.34399609092120453,0.3934594560504995,0.7623637980002412,-3.6715497008050195,-2.155570873153811
-0.1052953371132258,0.3662184552304246,0.39505552334076527,0.8026786822224242,-3.7794598289169126,-2.1664798138493535
-0.11430140247171473,0.38714766254055794,0.3934743196895428,0.8597423104337449,-3.9166390333487113,-2.1580223987849014
-0.12256525576265688,0.4074696193909841,0.3889778203593111,0.9289542739464713,-4.065601049778487,-2.136310853496244
-0.13018948945655034,0.42685939497616865,0.38101053029762244,1.0124703204700944,-4.216113478740982,-2.1038139102750995
-0.137110129389588,0.4445740236733696,0.36881976436508185,1.1171786385935607,-4.371848175464991,-2.0595581844687896
-0.1425027987337835,0.46110698281707374,0.351333385410014,1.2493909695766119,-4.523135341432977,-2.0068280545003794
-0.14648522446521187,0.47698287965706776,0.33029541088572445,-6.445005399026934,-4.66045184725808,-1.950153671631963
-0.14836411064376467,0.4921379263669668,0.3058178661055735,-12.704446276702384,-4.785276565343847,-1.89083964828377
-0.14836068031264235,0.5054214101179398,0.2785675660565995,-17.738265325528513,-4.890899280126858,-1.824174011534588
-0.1459356905549292,0.5173211890283292,0.2482360104361747,-21.717536330525263,-4.967548516972555,-1.7565717363110787
-0.14100498318927837,0.5287180744721677,0.21609963525216214,-24.79648191266864,-5.00696069657664,-1.6905901540285377
-0.1346988175757783,0.538490556349439,0.1841944938838162,-27.116245308623263,-5.001876481025722,-1.6165455695810256
-0.12751216661600095,0.5452271006283279,0.15264797157697013,-28.776323879218644,-4.9687660413470365,-1.5331303475407563
-0.11838171703521295,0.5492229904910217,0.11985506925212193,-29.84336400644691,-4.928661767888223,-1.4504899334246915
-0.10705398713671074,0.5516543063263037,0.08607668872200645,-30.393981070407616,-4.883438974634873,-1.3727645812039242
-0.09479554732633018,0.5536531351221121,0.052636702437055705,-30.512771812515073,-4.816076688572833,-1.300096040928241
-0.08231364239257583,0.5554372526069914,0.019824211280264334,-30.268554432679622,-4.709527718041913,-1.231261397245958
-0.07033699331890805,0.5564930320650944,-0.011808046106217822,-29.7192317956153,-4.570837407192054,-1.1658703412598952
-0.058581275025573684,0.5566584891228323,-0.042465554146356485,-28.90492280397923,-4.411837448558242,-1.1069194006221585
-0.045980073678339436,0.5564287101704628,-0.07207209780572468,-27.864959265955843,-4.229577403237198,-1.0477180449643149
-0.033211458649274,0.5552732081749577,-0.09944645595370363,-26.643241161195366,-4.0254765726577295,-0.9736848991976627
-0.02132845248286791,0.5523116391265652,-0.1239217713343576,-25.271829905321496,-3.8071453163275604,-0.8855001032902687
-0.009644535023160684,0.5483525250976469,-0.1467610050380933,-23.76141839837966,-3.5831484802824187,-0.801803893602911
0.002877802156569624,0.5448983282059789,-0.16915046000748413,-22.12735461167387,-3.352359784259574,-0.7336128842567073
0.015260629548132475,0.5414261844114053,-0.19061640587737072,-20.39791436084207,-3.1195054539801377,-0.67602423331221
0.026448186466595434,0.5366768507826951,-0.21078646740262885,-18.601396578373226,-2.8765318467684895,-0.6188597256301562
0.037104086726846494,0.5310082078708445,-0.23034740388520847,-16.752982101943857,-2.6150546884760484,-0.5661345955829481
0.048705512919930985,0.5252832197029174,-0.24938280906695404,-14.868185012553468,-2.3358587710647187,-0.515809610853369
0.0605699311312128,0.5186904642880893,-0.2665119225051435,-12.966170203342896,-2.0597987096527737,-0.46115951573521496
0.07241298970804302,0.510659009562397,-0.28167340456615386,-11.057093839638732,-1.7947787024230388,-0.4031635369628237
0.08393182453746122,0.5006911151601484,-0.29527812845764695,-9.147637007008777,-1.5437933421126262,-0.3469415503592663
0.09510758812559317,0.48908188834005817,-0.30752150505418085,-7.251076245159261,-1.2968391341610168,-0.291699526887525
0.10661455357580805,0.47705246931184314,-0.31849043768018753,-5.38526559613784,-1.0398354224343496,-0.23154685538069836
0.11767957815559782,0.4644828756501941,-0.32700495788037276,-3.5681235314638005,-0.7828954031266239,-0.16407511338178946
0.12758778552154998,0.45104847022843864,-0.332175754352627,-1.8065643731031122,-0.5438953854623891,-0.0982256090944233
0.13663311558329694,0.43638972558021943,-0.33427498212918805,-0.10077422390592794,-0.3261867300143686,-0.03856677946779649
0.1446109623547651,0.4197323231227646,-0.3338401273609918,1.5420320244941503,-0.1266697731331064,0.024999883012288115
0.15152542654503134,0.4010973058284572,-0.3318491651819916,3.112603230521322,0.06600650154537446,0.10208162966369488
0.15824323856058867,0.38270141472487534,-0.32913455600456076,4.606160762263289,0.25994992283657725,0.182337723926619
0.16451529588242783,0.3653120592446948,-0.32489748239958993,6.014823232717898,0.45043553886397236,0.2626623105969814
0.16922855485291113,0.3478928859321576,-0.31825573615548597,7.340097310811067,0.6207850879727749,0.3377855045802758
0.17221345010834568,0.3290756351807536,-0.3095814997170085,8.585085734250299,0.7649075942318388,0.4041700230874538
0.1741544701033657,0.3084223831171887,-0.30007183842334645,9.745234070695425,0.8996200557690419,0.47307865577936303
0.17645599397306364,0.28705957853056513,-0.29066910879641805,10.8170492312744,1.0397995450383795,0.5518837341270635
0.1787701981635798,0.26503852701282543,-0.2810043989682225,11.799405944520478,1.175686147880397,0.641666418481513
0.18032745152750462,0.24255747150034798,-0.27040254333073693,12.693078032078702,1.2978392581825997,0.7325418194073788
0.1811861521258858,0.21982289711332098,-0.25850203121737847,13.495114598992856,1.409868026028891,0.8218370260984269
0.18224447891953816,0.19669541521780937,-0.24569910120441998,14.205471568016938,1.5199093309182594,0.9165048609696362
0.18301198980014435,0.1723957718034961,-0.23219522782713822,14.827690798382363,1.6190757344649491,1.0180958863138971
0.18262447885872857,0.14700586234190555,-0.21782275950380642,15.363194469282737,1.7013082254691771,1.122530689860962
0.1808576343206885,0.12143161535020827,-0.2026232670467069,15.808360011555306,1.77818859587116,1.229464333950957
0.1789588230333794,0.09734592898606499,-0.1878260386178363,16.168429158648017,1.8674418016621819,1.3324667089799298
0.1765426113319431,0.07450047369551896,-0.17344098319709145,16.452791369992095,1.9492455750844333,1.4223058044689836
0.17325850119658534,0.05287197759309964,-0.1592826628516093,16.66620196140043,2.0150479031888113,1.498043630080445
0.1685004251742192,0.03195945694827611,-0.14517976144180367,16.813427619232087,2.055962426821718,1.5582268188980737
0.16219181912863254,0.011852618733739016,-0.1314773348110806,16.898450575415982,2.07949094804311,1.599911599139189
0.1555322897377103,-0.007280311298591441,-0.11910899402164621,16.927600778663194,2.09918000776228,1.627886402735814
0.14939983206182625,-0.025545350270187093,-0.10753171144781318,16.90473679924328,2.1030824154683874,1.6430880194158168
0.1440966719567425,-0.042844643866288466,-0.09568544783104627,16.826385978435116,2.0923231122734904,1.648767621716964
0.14013507727806185,-0.05832721194232704,-0.08328266380961422,16.68899029566484,2.0751733523982896,1.6420246315643348
0.13662478473461062,-0.0733172775559527,-0.06963316032876457,16.488901659156447,2.0426758801858873,1.6317427323761762
0.13300876573130951,-0.08843657967030678,-0.05524302756447223,16.230239633527347,2.0002095332744374,1.6206604504648192
0.12853607684360174,-0.10402593856920538,-0.03981887037357116,15.915795907192882,1.9515421433673716,1.6074099493074103
0.12355342229784566,-0.1198034368953655,-0.024212103513886845,15.557841332937066,1.8961679036956571,1.58572325265405
0.11915430910221265,-0.13489707717633898,-0.010038398689289046,15.168243390111622,1.8315944063903542,1.5530084492008247
0.11560567985198647,-0.14885943688207084,0.0023070639174007507,14.748431106189775,1.7547677245912898,1.5108874333020612
0.11157315940445367,-0.16282007048679745,0.013788556294038825,14.290543636857505,1.6760220291305987,1.4709821025561538
0.10678222051295039,-0.17688286365056655,0.023576802498577687,13.801353272372102,1.6119867939789747,1.4337755274346984
0.10205936286667955,-0.19082373853342302,0.030033644752198524,13.30242202350763,1.5539716273287476,1.3916867581579537
0.09818677005772675,-0.20420377703807835,0.03345459015625835,12.803336488626323,1.4845446880026796,1.3423433817178085
0.09516457893591465,-0.2177574436080053,0.03638003417135499,12.295460879668417,1.3984471505698541,1.292058877277448
0.0925973732037737,-0.23199427967516656,0.038690242398295126,11.779989480138571,1.2992127738542378,1.2451342236006113
0.08961144943158222,-0.24717766463009463,0.0403654005808414,11.256342372094924,1.1965945172726773,1.2053104018219305
0.08559705314763094,-0.2621690297744578,0.04151277465102596,10.732045269345688,1.0776477289129207,1.156589201254222
0.08102309639577694,-0.27564281483955116,0.04158509850380942,10.21374745303739,0.9407195240258555,1.087863547893191
0.07644195052515894,-0.28816453317310803,0.04072232522796218,9.694331547354702,0.8051016106307902,1.014272471092255
0.07187506984166851,-0.30108367179061785,0.03958530063160697,9.164216679714462,0.6932952868411157,0.9535462830140787
0.06651342391301522,-0.31302898655544975,0.03853924844741185,8.635149183103223,0.5754456816916109,0.8819801045301643
0.06015073890447375,-0.32200470138618276,0.03665418068073265,8.126875021223512,0.4164468151794457,0.7714749343806376
0.05267944358923442,-0.3281024750360685,0.0330711357595661,7.638428181482814,0.24806927815633556,0.6318023063248288
0.04414042203897429,-0.33309905897289993,0.028712197196014328,7.147666942167557,0.11649025548147895,0.4986932168706054
0.034814617383624985,-0.3380721973767906,0.024083269539969247,6.657169458392694,0.016117396676272655,0.3758775619269081
0.024799482065672746,-0.34190452360865914,0.019938774969917035,6.1834431079945515,-0.10304206001038793,0.23790752322286624
0.014263543823915436,-0.344532614952848,0.015615916945820232,5.732030540323349,-0.24081283905724338,0.0871296979100144
0.00337758931941139,-0.3472237401731919,0.010555167303076365,5.2895603813569405,-0.3588595786561156,-0.05056010595944008
-0.007941451082745177,-0.3503921890072442,0.005580931913478613,4.850048503031642,-0.44995635649070476,-0.169737971958818
-0.019658764130939557,-0.35305782153675497,0.001679252682732028,4.417928696359963,-0.5329629772568087,-0.2866052294100141
-0.031412903937566905,-0.35570080843582935,-0.00091606147271177,3.9901927557599035,-0.6051554170178712,-0.3934055887772947
-0.04286672187825011,-0.35898610906870226,-0.0024957781866747214,3.5613225070139056,-0.6564695685715004,-0.4767040868799419
-0.054097542355180994,-0.36190490012897103,-0.0031770318737045235,3.1353805457162327,-0.6951277616718186,-0.5471042253833583
-0.0651899673756827,-0.3634146771688586,-0.003152124561345751,2.726493289815492,-0.7373738653429199,-0.6219074562769994
-0.07625662858402578,-0.36424143045991075,-0.0023650187851535845,2.3299599308139713,-0.7652647105602577,-0.689447872964059
-0.08740352709667723,-0.3649634128585716,-0.0002971931085286976,1.9387200392392925,-0.7780146557140227,-0.7427066326168124
-0.09821585198022184,-0.3647960111065585,0.002934091366274962,1.558150514379476,-0.7913149788261403,-0.7938742543471746
-0.1082912907924139,-0.3636631673105842,0.0072825475053174445,1.1888510499997624,-0.8005681156083896,-0.8408336572217275
-0.1174246084219053,-0.3620054927744108,0.012084687368917858,0.8359095984575327,-0.8028504921760408,-0.8786358403879581
-0.12599552133123745,-0.3595790952352295,0.0168826227228382,0.5065077512533824,-0.8046464432699029,-0.9130858499875136
-0.1342220758798595,-0.35650169372342805,0.021892663549881012,0.19592782758109817,-0.7988813421743681,-0.9415369313129384
-0.14210141863496412,-0.35252430685686076,0.027040650374445845,-0.09802215004715376,-0.7864809121375571,-0.9652762766527813
-0.1494587899298568,-0.3475213324949093,0.03182941884290853,-0.3702521802517834,-0.7714009046599098,-0.9873333313610442
