vx,vy,vz,vrx,vry,vrz
-0.007180800000000653,-0.09063720000000108,-0.05077620000000227,0.6365793502711803,1.7777509967589344,-0.14480130851271422
-0.0022026000000013868,-0.06251339999999939,-0.03222000000000058,0.5932179057394205,1.0638067500102122,-0.17413630769838262
-0.007038300000000719,-0.029668799999999496,-0.05075099999999888,0.8619079006841979,-0.26199656624593504,-0.14400828493264406
-0.01659419999999856,-0.005779500000000493,-0.12576900000000113,1.4158340118069068,-1.0757532183400809,-0.4003994266654187
-0.017251799999998818,0.025005299999999453,-0.18325590000000003,1.7300783984375112,-0.9228891578877113,-0.8805585597813104
-0.018010200000000975,0.02712270000000072,-0.1740929999999985,1.516673380243665,-0.21762016449692057,-0.7777863386565365
-0.01839630000000092,-0.021915899999998545,-0.07856880000000177,0.7130459818447266,0.32373618994822717,-0.03883789728241327
-0.009870600000000396,-0.10517129999999986,0.048072000000000115,-0.3351709528719615,0.724607774963264,0.9028074908723083
0.015706799999999355,-0.1519200000000004,0.12504480000000262,-1.1164872612705423,1.3073490538114774,1.4465824622517243
0.043945500000000526,-0.14997450000000023,0.14042250000000034,-1.5082743623587458,2.040637180670515,1.4919589153986212
0.06247050000000032,-0.1605606000000004,0.11299949999999948,-1.5578923252058674,2.7360264274889157,1.502874986839624
0.067648500000001,-0.1878549000000007,0.05719529999999917,-1.4075924711424248,3.7232347190632504,1.3609693359337305
0.06461610000000007,-0.2160353999999992,0.019249499999998143,-1.3132731163325184,4.58735431147518,1.0012862415217683
0.06593249999999995,-0.2546600999999993,0.02213730000000025,-1.1576021837100159,4.349217231444594,0.9716463937047548
0.07819200000000026,-0.2885061,0.05146800000000118,-1.0043082930173641,3.509665371969648,1.3290687481147478
0.08676059999999985,-0.29462790000000016,0.038658900000000385,-0.6903965702255555,3.2819451006701885,1.5707839745050944
0.0891924000000005,-0.2495378999999992,-0.012959999999999638,-0.41057020031037617,3.667407338680806,1.3104203527002367
0.0720833999999998,-0.15818610000000122,-0.04979399999999967,-0.30238924921717203,3.366805328586492,0.6985301962141222
0.026035200000000258,-0.037336800000001835,-0.04847520000000105,0.1472816641047503,1.583890651530246,-0.08792431113062493
-0.006594600000001116,0.041113199999999184,0.006881100000000195,0.5492570477445557,-0.5237567457960028,-0.49503307448552913
-0.021657900000001118,0.021000000000001018,0.04343399999999997,0.6188642282673884,-1.3038953561631181,-0.09007855818860433
-0.02191529999999886,-0.025091399999999098,0.03339089999999878,0.3860979274701837,-0.30778446552980704,0.277555984722484
-0.0024317999999989848,-0.05764920000000173,-0.0037277999999996148,0.06678683928986295,1.5314793450509492,0.2835741973950867
0.02247329999999992,-0.10402679999999775,-0.04784400000000022,-0.023918028165956784,2.8437020661270873,0.4525296051819194
0.0435878999999989,-0.07318499999999784,-0.038248799999998084,0.0887213028833056,2.1702112611098876,0.13310003035295281
0.054702599999998935,0.05018250000000002,0.008232000000000239,0.4275951538270606,-0.0968338788484413,-0.832499878411459
0.061025399999999896,0.11970479999999895,0.03377279999999927,0.8074780583794272,-1.9606903284020998,-1.2119025481803791
0.06322860000000097,0.09504329999999839,0.0326700000000002,1.0007735224817838,-2.4332882364807418,-0.6876398064909983
0.059451600000000604,0.020685299999998463,0.03263849999999846,0.771800590214724,-1.491247606312683,0.1745262426969263
0.06082589999999999,-0.06056880000000042,0.04698450000000132,0.21532388421531046,0.3219630862230479,0.7552042505378465
0.07081080000000017,-0.143051099999999,0.03496650000000212,-0.11449378608205052,2.252402135514633,1.0774279413954213
0.08169599999999944,-0.20393279999999958,-0.0046845000000006465,-0.00895485264327256,3.423704410164534,1.1365133302570962
0.07703279999999924,-0.16585379999999872,-0.026737500000000303,0.4157716521667787,2.8493728446534954,0.4631837881554901
0.05091210000000068,-0.041256000000000626,-0.011348100000000416,0.9047281187570144,0.6943392098411127,-0.6295803979173842
0.02511990000000075,0.05619060000000009,0.05867430000000007,0.8942402235911873,-1.0836375415064123,-1.2553357352914762
0.01620749999999893,0.09143880000000215,0.17549010000000087,0.14087047863667657,-1.0589171593454523,-1.2551375138595944
0.01869689999999924,0.08583119999999944,0.2830820999999972,-0.8596176436656311,0.07811840646773954,-1.0819262574868516
0.018682500000000157,0.040969199999998374,0.32918699999999856,-1.4281816839376438,1.0864098642350375,-0.8882172730009463
0.006952200000001074,-0.03118499999999913,0.30557160000000194,-1.2837130691804477,1.5233659400428086,-0.5310095305745577
-0.012845999999999691,-0.07060920000000137,0.2422919999999995,-0.549579737208119,1.0151232745199934,-0.15358540399080578
-0.028638600000000514,-0.06328650000000047,0.1949213999999999,0.12192105301848777,0.3182629818669355,0.12260230909778347
-0.03689310000000057,-0.04054200000000008,0.19044600000000078,0.2641807305256494,0.2572744474652397,0.20182494884283475
-0.03796620000000028,-0.007295700000001792,0.20679299999999956,0.16104263380896544,0.3965594948045825,0.08182256880428174
-0.037936799999999105,0.013933799999999996,0.2218035000000007,0.13072473345406177,0.27268873190295917,0.09930394791490604
-0.04354469999999999,0.037108200000002256,0.22949010000000158,0.18172209588689814,-0.10363706850592569,0.05742438129478611
-0.055032000000000414,0.08791920000000286,0.22843349999999818,0.3045223763049787,-0.5476051361045995,-0.24696841809857206
-0.06624689999999933,0.1580999999999999,0.2180969999999982,0.5071555855245213,-0.9264534084633924,-0.6254905835927804
-0.07410029999999901,0.21989819999999938,0.2126640000000002,0.6632149607153615,-1.3835834875430164,-0.9561969042664131
-0.07022369999999944,0.27820499999999804,0.21583410000000192,0.6985728663834934,-1.7054228024193665,-1.2679148308165211
-0.06155490000000097,0.30899039999999933,0.2116359000000001,0.6630022390534629,-1.5725467438314031,-1.3437368084492718
-0.055475400000000175,0.30527160000000164,0.19376999999999978,0.6936875557625477,-1.2580385534264278,-1.1156624580751662
-0.05473140000000043,0.29219639999999936,0.16561710000000174,0.9056833196671032,-1.3644357701463625,-0.7671640805457858
-0.06647610000000026,0.2571773999999999,0.13845569999999974,1.2056609505480065,-2.201460500566761,-0.3480914939049007
-0.07026659999999851,0.254058900000001,0.1206461999999997,1.3558953682205166,-2.604718120977624,-0.2096625502718763
-0.06909300000000007,0.2719685999999999,0.08970419999999923,1.4981899687101174,-2.366264414567793,-0.2630724549793739
-0.07028100000000093,0.26000969999999957,0.032445899999999916,1.8914054784118983,-2.452228988172516,-0.19778661297405575
-0.04976790000000009,0.2606963999999995,-0.04683600000000121,2.441821965429938,-2.5078220225925567,-0.15410181773673148
-0.028481999999999674,0.28870589999999974,-0.07940910000000079,-186.03708042780997,-2.2234337644246023,-0.24538845858866898
-0.004863899999999477,0.3081035999999998,-0.08390699999999973,-186.26667789967277,-2.1021517524786506,-0.32623866780169264
0.019870199999999505,0.28750410000000115,-0.1065824999999998,2.116270932536519,-1.9921164292775253,-0.20442013518688462
0.045018299999998734,0.2745438,-0.13823099999999977,1.9855606146495974,-1.5556348760630192,-0.1977040990882717
0.08083799999999974,0.3103064999999994,-0.15275729999999932,1.816216566631348,-0.9745455541546194,-0.38501241335434866
0.07610310000000065,0.30899070000000084,-0.10029690000000091,1.153229987357851,-0.3438324351266103,-0.184252366718336
0.05119800000000008,0.2431298999999998,-0.06270270000000133,0.7891942438630872,-0.29621197553278744,0.15833681734343852
0.07998000000000005,0.20281769999999866,-0.11574509999999982,1.5369984066124154,-1.0714361216471397,0.006932598079094632
0.13332389999999972,0.22905300000000017,-0.1724054999999991,2.312371492404024,-1.6161477053667794,-0.34077823383750205
0.12672900000000042,0.28627410000000075,-0.1519859999999973,2.042486291192942,-1.1731955640989522,-0.47449663421310184
0.087732900000001,0.3267006,-0.1233528000000006,1.360891122884027,-0.09124125082339507,-0.47447608070902314
0.05488889999999913,0.3248405999999998,-0.109317000000001,0.8472134869305803,0.4552394469241383,-0.45458199652156583
0.045004199999999495,0.3100493999999998,-0.10613819999999885,0.6952028115511633,0.198628930405933,-0.5551900225880635
0.08764740000000104,0.3224373000000008,-0.11554679999999928,0.7357495762545918,0.16826089339357697,-0.4754560368678429
0.10713090000000092,0.32461140000000055,-0.08276400000000184,0.3738305055240909,0.4224083208506463,0.1627433452260818
0.06325709999999929,0.2837846999999988,-0.025631099999999796,-0.06955120669235537,0.36675588210702104,0.674630316694711
0.05415930000000013,0.2778624000000002,-0.03574500000000036,0.24643467180472278,0.05564289241488274,0.22043157241673272
0.10886190000000073,0.345783300000001,-0.10613309999999987,0.9608921945285109,-0.04774862256136492,-0.6418719101084758
0.1189469999999998,0.38177519999999965,-0.1326509999999992,1.0738614049395867,-0.05931658358675096,-0.8973894022603712
0.06345749999999872,0.3347682000000002,-0.11320380000000019,0.6506079688163258,0.13932075293042745,-0.5132819299370728
0.05129819999999896,0.3077885999999991,-0.12693719999999908,0.456316169763773,0.7747418961879449,-0.3488822555746318
0.11797440000000048,0.3439808999999988,-0.1564542000000002,0.5351828794285218,1.2087138137765874,-0.4161369899068723
0.15091890000000108,0.34764300000000137,-0.12332069999999917,0.4063662844744531,0.752776842718908,-0.14927803842325504
0.1314065999999997,0.30544289999999974,-0.08006100000000238,0.3487853052538936,-0.012504788856972093,0.05871815325693586
0.12030599999999891,0.266961899999999,-0.08768010000000048,0.6092782441852584,-0.3232251592256402,-0.08596875838935203
0.11545680000000003,0.25099740000000037,-0.10448400000000024,0.7378874164113336,-0.10520762223778485,-0.19722352239190055
0.14069070000000072,0.2883339000000007,-0.1129992000000013,0.46093289544240523,0.6890790927611312,0.027237487154445628
0.14458170000000103,0.3177738000000008,-0.07822799999999797,-0.06334814128982291,0.9412997861095738,0.3321109375381792
0.10376940000000001,0.30163769999999923,-0.007207799999999764,-0.3618806156720433,0.1926473371321885,0.19870736014468982
0.09109499999999993,0.27551639999999933,0.0266448000000008,-0.17985670119409214,-0.4493680806693537,-0.18143308863017182
0.09282599999999974,0.23157090000000047,0.01862999999999948,-0.02762671855867982,-0.5078845514673028,-0.005763239732821113
0.08534429999999926,0.19432079999999963,-0.013860000000002204,-0.19004218659678163,-0.10216512942838818,0.6457981470751339
0.1109790000000005,0.24850859999999975,-0.06071699999999902,-0.34006621346888366,0.5179457849282252,0.7260888637121621
0.13174980000000058,0.3345108000000008,-0.05725799999999781,-0.5074474856099576,0.7023248261421692,0.40251476316073953
0.09165239999999963,0.3281594999999998,0.0014441999999992294,-0.5351563773646584,0.11131575291710716,0.19112908108667837
0.048423000000000216,0.25251389999999985,0.030341400000000185,-0.2525112138466534,-0.6087096626559155,-0.06633484817783808
0.056835000000000635,0.18596640000000053,-0.0038861999999995067,-0.1619211143948407,-0.35696833488818136,0.16726135329774516
0.11677259999999856,0.19080150000000018,-0.06148920000000224,-0.3063034861683356,0.5985731589413973,0.7783544565313272
0.1517768999999991,0.21288870000000015,-0.0771210000000011,-0.3956259595169298,0.8314141986419791,1.141495778207855
0.12175140000000084,0.20922659999999926,-0.04323899999999936,-0.3932318616884656,0.3121537491576301,0.9944854582652107
0.10017869999999984,0.21079979999999887,-0.005068499999998366,-0.478702095068817,0.14195240956443866,0.6984405853701703
0.12858809999999943,0.20261790000000057,0.003783899999998397,-0.6295607298513284,0.5046620734117983,0.8911431430822292
0.14313690000000046,0.1627641000000013,-0.004639500000001018,-0.6189564436057804,0.5141411345450342,1.2374405102219832
0.10318290000000063,0.12557009999999924,0.003195600000003296,-0.5825529484598224,0.0674945725784129,1.270566769864514
0.06606150000000033,0.1382729999999993,0.016627200000001174,-0.7896421818254762,0.2083990862557919,1.237830581922923
0.09120959999999956,0.20467800000000036,-0.013207500000000927,-0.9208489756674787,1.1231200121402551,1.1162528079101097
0.11479799999999957,0.2443314000000002,-0.0466272000000012,-0.6699801133194905,1.1561555495336138,0.6868873748222337
0.09070860000000014,0.23589090000000063,-0.039837000000001455,-0.4133543853379029,0.3476977164804987,0.3683440806224203
0.056319299999999795,0.2186109,-0.026522999999998298,-0.2819995981920753,-0.22847370486345664,0.2519064927016612
0.026235600000000525,0.20301809999999976,-0.028535999999997896,-0.170140168737678,-0.3715785573401878,0.05573952300243601
0.050096700000000216,0.2071665000000003,-0.06629400000000119,-0.005192917408654019,0.1837086798046203,0.03319202302983992
0.10816079999999922,0.20622269999999998,-0.081009000000003,0.1669702390869343,0.19700009444147043,0.13372885307362692
0.14574029999999988,0.20344739999999945,-0.034103999999998136,0.03933171736495211,-0.18372555744156915,0.20138784237657248
