x,y,z,rx,ry,rz
-0.32523703123791875,-0.463922630127057,0.5377416380120303,2.90659552246775,-0.4801631450652703,-1.7463598738918784
-0.3254877007992141,-0.46409620828045517,0.53590122252169,2.9260729955824725,-0.4843640883366252,-1.7531883235299188
-0.32569340119774143,-0.4645309241904881,0.5345002940398332,2.9411671819753025,-0.48556922384040035,-1.7563710288027568
-0.32581564174938277,-0.46519473635592384,0.5335085304538303,2.9518687634270306,-0.4831153429314745,-1.7563429826807417
-0.3258405388009674,-0.46607885486506345,0.5328352064041699,2.958738509729726,-0.476569955727849,-1.7535243361591721
-0.325766164858473,-0.4671903345419495,0.5324072196970565,2.962136784159423,-0.46515726040502503,-1.748348589306263
-0.325588087647237,-0.46855784329804745,0.5321879561621062,2.9622019874912624,-0.44820325767845726,-1.7410890718446512
-0.3252960566166214,-0.4702276112062771,0.5321636107666338,2.959068561031865,-0.4254440396660605,-1.7317714388755807
-0.3248759441570956,-0.47224358931012456,0.5323227199188146,2.9530196865987164,-0.3969808674789345,-1.7203014621082775
-0.32431967091513625,-0.4746139906297571,0.5326169573703716,2.94465118725215,-0.36296196932201685,-1.7067508131987217
-0.32363394112638566,-0.47727452627302414,0.5329753061313139,2.934643829994342,-0.3238708140207283,-1.6916405223794804
-0.3228602190343351,-0.4800793393706643,0.5333368653297833,2.923906016018102,-0.28147287687904404,-1.6759756780727346
-0.3220551322205301,-0.4828611419344343,0.5336945332750972,2.91340060555995,-0.23866405702895133,-1.6607763019312554
-0.3212730586617751,-0.48552061011383346,0.5340593237692549,2.903852771694546,-0.19790180362212567,-1.646422346757118
-0.3205450189868045,-0.48801840688765996,0.5344298143492392,2.895455833004432,-0.15978677771580344,-1.6330316137660867
-0.3198743905954364,-0.49035710925186893,0.5347686589755193,2.8881686045845987,-0.123367925719512,-1.620654224275334
-0.3192429792606819,-0.4925888793605565,0.5350316783343733,2.881899125284395,-0.087429101023441,-1.6089977620614733
-0.3186276925238511,-0.4946451921938724,0.53523897890639,2.876743810990854,-0.05297605445893243,-1.5987107636106832
-0.31801036891502216,-0.4964073819273807,0.535430121448603,2.873038113274476,-0.022200100211936052,-1.5907394327377815
-0.3173746800174773,-0.4978333376324126,0.5356281533556208,2.8711258912652764,0.003072535134438198,-1.5851807494969437
-0.31671468673759046,-0.49897698902114807,0.5358325501819066,2.8710951965441236,0.022747911003490995,-1.5811879178818897
-0.31603212108244205,-0.4999431733938987,0.5360612266418942,2.872371136647714,0.03833485480653964,-1.5776760730370023
-0.3153165235013002,-0.5008486796269217,0.5363376634173056,2.874138685921009,0.052539215190626876,-1.5739916416132227
-0.314553560914187,-0.501827721748517,0.5366192352058553,2.876123562411454,0.06792213309979997,-1.5695226277703094
-0.31373054683509677,-0.5029533418666311,0.5368583331038712,2.8784901137701597,0.08579337004978685,-1.5643230649275837
-0.31287150306626804,-0.5041120958238768,0.5370441768625579,2.88184823790498,0.10438981154576094,-1.559698108637263
-0.3120199526051553,-0.5051373629618513,0.5372204244638791,2.8866459098217776,0.1206650198881343,-1.556953349226767
-0.3112034857132988,-0.5059567961772367,0.5375199640868527,2.8922991131207967,0.13332620073283868,-1.5563751602194706
-0.3104233725371981,-0.5065547512448348,0.5381130781798771,2.897328031756885,0.14379420817734492,-1.5576578191304897
-0.3096753615985911,-0.5069709121289087,0.53910980797967,2.900462128169011,0.15377194325827492,-1.560550007400195
-0.3089646814580582,-0.507300391923518,0.5405104748636527,2.9013820416584015,0.16444644584376433,-1.5646234569796715
-0.3083165576541384,-0.5076593082205902,0.5422269546851045,2.90080255872228,0.17598288634118103,-1.5691631985322705
-0.30775619667852105,-0.5080522993531587,0.5441438393830356,2.9000667498371904,0.18695476878226186,-1.5736948798659904
-0.3072956593911593,-0.508464423644745,0.5462143715473279,2.8997274325172313,0.19699466074659594,-1.5778108634793258
-0.3069371118713902,-0.5088550157267557,0.5484423852565787,2.8996500499198277,0.20642519600063694,-1.581621596527813
-0.3066709617126021,-0.5091797972628128,0.5508399417931413,2.8996922758966583,0.21542632671563636,-1.5852992760877092
-0.3064954040422071,-0.5094331041871526,0.5534074531004697,2.8999167358990454,0.2235795803697916,-1.5885875353267231
-0.3064159574880651,-0.5095669880964534,0.5561368256897103,2.900400173421545,0.23037748244827638,-1.5918419631467942
-0.30644629423349773,-0.5095022051315747,0.5590049759052123,2.9013921314497746,0.23525603655490357,-1.5955363533764413
-0.306589774665171,-0.5091440065924633,0.561979956681803,2.9031691577386356,0.2379451658225684,-1.6001987327662193
-0.30684946187178247,-0.5084463623840678,0.5650554291241782,2.9058197515939557,0.23771709791653964,-1.6061206965795138
-0.30719554350874967,-0.507333434372631,0.5682258001740189,2.9092609263884937,0.23474108233752336,-1.613729920704229
-0.307618980702733,-0.5058438409838566,0.5714656908429592,2.9133783267137425,0.22958826895393003,-1.6226207416501535
-0.30809915454781095,-0.5040009694178417,0.5747341901444226,2.91827713862165,0.22289853408190538,-1.6323744266792977
