ax,ay,az,arx,ary,arz
0.298691999999956,1.6874280000001018,1.1133720000001013,-2.6016866719055898,-42.836654804923334,-1.7600999511401039
0.00427499999999803,1.8290520000000476,0.0007560000001016753,6.759856512390527,-61.19242689014609,0.02379070740210487
-0.4317479999999152,1.7020169999999668,-2.8064700000000165,24.678483182024593,-64.1867990505088,-6.787893569011083
-0.306404999999943,1.6402229999999685,-3.9751470000000344,26.0451149325994,-19.82677774925329,-22.09650824545999
-0.04248000000007246,0.9870660000000364,-1.449719999999921,3.0251810531027434,25.74399161529481,-11.321607359733532
-0.034335000000063065,-1.40763599999994,3.1406129999999477,-30.51097249778354,37.39876043507816,25.251619874966913
0.2441880000000174,-3.9688200000000173,6.664949999999958,-55.555329993468796,28.266838183805536,50.41781488586534
1.0230930000000082,-3.9001230000000553,6.108408000000132,-54.88599729345807,29.508385915897506,44.56261078602412
1.6144830000000276,-1.3440960000000113,2.7705150000000067,-35.193102284603526,39.48088217121752,17.67454273578939
1.4029110000000289,-0.25921799999999995,-0.36135900000009435,-13.242151918059752,42.86032121032315,1.6887757376369938
0.7110900000000142,-1.1364120000000144,-2.496816000000035,3.0204567364896295,50.47792615178207,-3.929687383946723
0.06436799999999243,-1.6642439999999648,-2.81250000000004,7.338576266200469,55.539836519587936,-15.047662359535675
-0.0514800000000315,-2.004155999999957,-1.0517399999999677,7.499708622972268,18.779475371440295,-11.67968826686927
0.4072770000000059,-2.1741210000000235,0.9665550000000911,9.268944699454629,-32.33066818516597,9.833475197789388
0.6248429999999972,-1.1990340000000266,0.4956480000000041,14.016168404533813,-32.01816392323215,17.974127424010188
0.3300120000000073,1.1690460000000236,-1.9328400000000245,17.81214278120964,4.732259001334738,-0.559451862435334
-0.4403160000000017,4.093253999999969,-2.6535870000000017,11.640219630251503,2.5458068374891063,-26.16761334872917
-1.8947160000000074,6.366032999999921,-1.0654560000000424,16.735555932453796,-62.5055006145168,-41.95033991492585
-2.3603400000000274,5.978979000000012,1.700252999999996,25.549388908851835,-116.71686223147485,-35.80689812098954
-1.4307930000000413,1.7501040000000856,2.7572760000000307,14.147476924879143,-86.63358023080093,-0.06462741173938191
-0.45962099999993233,-1.9861379999999484,0.7952939999999575,-4.894773608231162,6.479168407985874,23.177671776240395
0.576783000000064,-2.3594760000000825,-1.4148539999999876,-16.562321669325765,85.06124103642202,11.209582667510732
1.3316579999999634,-2.3680619999999597,-2.43704699999997,-12.300478669084214,94.54459594970683,5.249208613783063
1.3805909999999366,-0.4660739999998831,-1.035629999999954,0.6580339078032793,19.16195748176815,-4.514225011264017
0.9668789999999705,4.626278999999934,1.6822800000000138,13.545395459790521,-88.21607834926586,-38.55088450780136
0.5231250000000298,5.786693999999904,2.1606479999999206,21.56270266488365,-123.92704768535963,-40.35007735599996
0.25578000000006096,1.345823999999951,0.7331399999999988,17.195351059641695,-70.09363072896902,4.345802157613821
-0.04721399999997877,-2.9705850000000145,-0.03402900000002429,-1.0703240449410956,14.083281662682506,41.592863726319166
-0.07208100000002937,-4.668362999999965,0.42943500000003354,-23.5634891479942,82.65753968111369,43.28532171086535
0.3407759999999871,-4.912091999999924,0.06984000000010981,-26.588831288903236,112.30949225481947,27.08705096095485
0.6261029999999834,-4.300919999999975,-1.550070000000059,-6.7283621057574905,93.05223971824459,11.439272391577493
0.18665999999997185,-0.684080999999992,-1.8511200000000727,15.907963147464876,17.909121274165877,-18.427324597197938
-0.9235169999999626,4.880303999999969,-0.1999079999999931,27.41048914200861,-81.88095600970264,-52.982811845234416
-1.5573869999999546,6.661331999999964,2.562354000000011,14.354057142732257,-117.99031158479724,-51.555585703408994
-1.0411380000000525,3.9808440000000833,5.605146000000039,-22.915729203610137,-52.59769107559695,-18.766713478266308
-0.19269000000004533,0.8892179999999805,6.732233999999915,-52.61573601770455,34.85267843922456,5.20228433413874
0.07425000000003679,-1.5140880000001133,4.610906999999931,-47.07156487722961,64.35981070741468,11.007607225759442
-0.35234099999994495,-3.510485999999957,0.6746850000001414,-12.722862765444498,43.35742600725207,16.527501807368818
-0.9458549999999954,-3.3473519999999923,-2.6068499999999717,26.358058401885742,-2.1385976914513227,22.038956070304216
-1.0677240000000476,-0.9630450000000401,-3.319506000000061,42.16902366596806,-36.15308874527619,19.608355190170236
-0.7214130000000263,0.9020160000000388,-1.5553799999999618,24.412814032013053,-22.73546481164261,10.662310585009216
-0.2798279999999931,1.6797239999999602,0.3561479999999895,1.1736474237143302,2.34889538812941,-1.223392208805052
-0.031310999999956124,1.6342740000000022,0.9407249999999978,-4.0036799121476285,0.46242853313158416,-3.075630027837861
-0.16735499999999126,1.3321170000001215,0.6809130000000607,0.6203838623379809,-15.005896899315246,-0.7319456252848688
-0.5128560000000393,2.219562000000086,0.19889999999992414,5.213929285527508,-24.60881604022676,-10.388170980404343
-0.6810659999999802,3.6297539999999295,-0.34179300000010127,9.763004689128696,-24.684490198724003,-20.487448946626998
-0.5720489999999578,3.9593699999998955,-0.4730849999999398,10.760777532311483,-25.079350543152508,-21.27685458503523
-0.11930400000000341,3.603149999999944,-0.06788699999988879,5.742518425769161,-23.369081818679224,-19.272727416712222
0.37636199999994124,2.672765999999999,-0.03084300000000262,-0.006381649856956884,-5.668897688651602,-11.62619712548576
0.4424489999999781,0.8119980000001081,-0.6619230000000642,-0.1465593186283698,13.421527469788161,4.567571182240648
0.20470500000001612,-0.5038199999999993,-1.3805639999999508,7.280432418409211,6.243329210551218,17.29718183710458
-0.33002100000000256,-1.4428260000000526,-1.6594290000000012,15.359201843563763,-28.302658414209994,23.027128925107966
-0.4660559999999425,-1.1441249999999514,-1.349127000000061,13.5063614566024,-37.208470524937844,16.725045908217286
-0.07850699999999433,0.44373600000000013,-1.462545000000015,8.775870544863329,-4.944117420030967,2.5505711677658027
-0.0004320000000723745,0.17852399999995772,-2.6460089999999936,16.065303305741452,4.574673984153237,0.3562781189346165
0.5797529999999995,-0.33816600000001196,-4.096206000000014,28.308959901594612,-4.2467282407429074,3.2691191172792733
1.2539700000000376,0.8608860000000051,-3.355650000000021,-5637.854577186657,6.863856712437415,-1.4280553684383968
1.3471200000000183,1.4222160000000095,-1.1121299999999557,-5661.254995953082,12.170108103417183,-5.164105501948835
1.4505659999999754,-0.03605399999995762,-0.8152019999999705,5644.600540810395,6.939520054412309,1.2290497020535307
1.4964659999999463,-1.0067939999999942,-1.6297200000000012,5647.5671554296705,16.39550629246894,3.8560370614026285
1.8290340000000072,0.6840719999999467,-1.3852439999999855,-9.00163097715514,30.527126253687175,-5.417768345023921
0.9325440000000573,1.033407000000025,1.1380229999999658,-24.96991881875239,36.35407322809226,0.4035519710980706
-0.88919999999999,-2.0152979999999876,2.7016379999999396,-30.81066968304782,20.35000735865496,16.300476920933615
0.11630699999998217,-3.1851900000000657,-0.4634459999999674,11.513052577636929,-21.828110595615883,5.735548943922919
2.4637769999999892,-0.42230699999998844,-3.291083999999933,45.6953174562281,-39.59807189501976,-14.973451535428218
1.4024700000000112,2.503692000000063,-1.087226999999924,15.164636537415799,-3.0527832735543736,-14.442876968765894
-1.3677299999999615,2.9294279999999953,1.4715809999999552,-28.544411085599908,45.74719363630153,-4.010935406145633
-2.155203000000039,1.1569949999999718,1.2800699999998888,-35.85818412787085,48.85305033069272,0.5974391307460802
-1.2818610000000452,-0.499536000000006,0.5164380000000524,-19.970649339985915,8.696105436879842,-2.4214182563712106
0.9827550000000573,-0.07209899999996994,-0.1868939999999486,-3.3439173202796546,-8.60935660591684,-0.6262212103883114
1.8638010000000427,0.43686000000002223,0.7012259999999104,-9.64116918081217,6.713381713341398,21.538001034424358
-0.7317090000000526,-1.159578000000061,2.6974709999999846,-24.159023488408415,5.954849661403322,34.502590606876616
-1.5891480000000235,-1.4024700000000112,1.4105700000000443,-3.821875011581044,-11.002962853072907,1.7306468157195276
1.3681440000000433,1.859958000000067,-2.415060000000002,30.91330203662599,-12.435135140051578,-39.4950668040956
1.9436309999999901,3.1173839999999844,-2.907179999999965,24.822801994045918,-3.448784280049011,-33.534629240313116
-1.3621320000000603,-0.330453000000025,-0.21212100000000955,-9.308526771365555,5.612081264753771,3.85769940514209
-2.0294640000000252,-2.2195980000000173,0.17141400000000306,-18.526357055274413,25.021754393240876,16.45521440057218
1.6355070000000527,0.2763809999999589,-1.2975120000000007,-3.462752681634118,32.0817918253848,2.914348200906014
2.9886210000000637,1.1956320000000686,0.10849499999999734,-1.4984965586795962,-0.6589516040711063,5.988126514541303
0.40296599999997684,-1.1561399999999722,2.291795999999935,-5.591927225238846,-36.63655807900678,14.245654294914246
-0.9183870000000649,-2.420433000000072,1.0692179999999607,6.08735879132416,-32.280060058336446,1.8992784010170904
-0.4784939999999904,-1.633364999999981,-0.7326899999999359,11.6730633347232,-2.781085001424383,-7.678250269465092
0.6115410000000543,0.6411600000000517,-0.7595730000000245,-4.450360462285596,30.36912755960314,3.3961873663139297
0.8737470000000302,2.003292000000012,0.7876800000000683,-24.037066731034695,31.395222250420762,15.880033797902394
-1.1076390000000214,0.399113999999956,3.173742000000046,-24.684405333433457,-14.892952668868281,5.144096189707326
-1.6046010000000333,-1.2677220000000433,3.146183999999963,-3.495256797128077,-41.720036003367824,-15.406320785050532
-0.3283020000000081,-2.102003999999963,0.7751339999999773,10.027616913400905,-21.01595665798474,-6.134117996325328
-0.1725210000000199,-2.4358679999999913,-1.2151440000000902,-0.3055645620806846,10.416088537228966,24.816937071159174
0.5445900000000226,0.5081309999999783,-2.380409999999955,-9.373184847306115,30.774910091865838,21.955563103349498
1.3921650000000396,4.205700000000035,-1.3019399999998682,-9.522158970395278,24.13469866711672,-7.298501517431832
-0.5797980000000258,2.3895270000000024,1.8648359999999475,-5.8527049168732415,-12.19890096033354,-16.048793478764512
