ax,ay,az,arx,ary,arz
0.0,0.0,0.0,0.0,0.0,0.0
-0.00010433837703132949,-0.0013169755941765916,-0.0007377877534283015,0.009249617905936263,0.025831056952935416,-0.0021039902966560916
1.45965161050322e-05,-0.0013306919433220827,-0.0006232335649624191,0.016074086578137022,0.019015671185872385,-0.005367073391521307
-0.0004599889966413492,-0.00036107497929610793,-0.0026810235763304133,0.04201177606151269,-0.04530628345582985,-0.0044336394573270795
-0.001302810511494659,0.0034134731071932896,-0.010435122176201782,0.10831098032418912,-0.171721683213353,-0.03601341041687175
-0.002632610888458964,0.01156902895251097,-0.02640382372066527,0.22210660579207114,-0.2935823076690768,-0.12282991048937078
-0.004372722791043953,0.021439787785674187,-0.04296280658382101,0.3106593351883805,-0.3281417294742946,-0.19562723427640358
-0.006646895166103553,0.019961280631409253,-0.038198781360116604,0.20666745704945508,-0.21916073047161927,-0.1015445505620892
-0.005576887798136238,-0.010212651270379597,0.011171497554848094,-0.2943402274999577,0.10834642246472809,0.34049191191172656
0.006924008695013203,-0.06691704461819167,0.10805649802950451,-1.2656523706792093,0.8128843850362963,1.119891893714388
0.0358670816994077,-0.14103715366411235,0.24068029070782426,-2.683961269945894,2.0283191533900347,2.1376361580985996
0.08131671054338165,-0.235297715719464,0.37706759109733645,-4.319812605285291,3.8175063539817264,3.312439586776728
0.13507849776117065,-0.3463247117753946,0.48288824504252303,-5.948288442617628,6.39536068687096,4.379336194652641
0.18894363831144628,-0.4717196753318986,0.548803822101421,-7.381346370120506,9.483301647309027,5.119358490104803
0.23924411038262497,-0.610785738626459,0.5860667052550144,-8.415566948411056,12.255485293634466,5.6512708993022756
0.28847718524372123,-0.7514659135975512,0.6116778371075837,-9.015619580565152,14.19449501215976,6.1226197533076085
0.3300175738686937,-0.8714558482160025,0.6006538374660816,-9.025688860476155,15.465593172692364,6.499205279333981
0.36352605859303794,-0.9352254026172307,0.5511051799931053,-8.629135342182089,16.28368084535502,6.541560205959798
0.3739899110270933,-0.9216893919238801,0.46989168514093066,-7.914688295732042,16.3342216662441,6.143103045850373
0.3532127407372625,-0.8193670692182332,0.3863570623248645,-6.839927623410295,15.107268475400652,5.218360905698268
0.31115403129713426,-0.6670335730421554,0.32749176028682014,-5.590457579900119,12.73307684895223,4.087013080247193
0.2553835977942964,-0.5113181401686413,0.2855703324994709,-4.3197629431367925,9.894749515451494,3.088950641331374
0.19888328746664682,-0.3716388315308336,0.25121306464091386,-3.2308353748037844,7.4046861079700195,2.2437418284818165
0.15038928545963165,-0.256842578925543,0.2113563305717978,-2.347805470314244,5.648934557890151,1.5335886482206518
0.11435941420951198,-0.1749608513292758,0.16449615998698838,-1.642200285811347,4.56849945206339,1.0158672402936533
0.09031485654428997,-0.09628230484891499,0.12506554224941024,-1.039404142696108,3.5723632710869864,0.46938844457989126
0.07552455679561923,-0.005092905038170836,0.09853123104746933,-0.46630257149618637,2.311967233136574,-0.20188314054903544
0.06780234533482263,0.09005313142487022,0.08234546942849792,0.10224058976662542,0.77822167935477,-0.8832010284695525
0.06435450149343869,0.17374589287305553,0.07156861551467582,0.6424353810747612,-0.782423265788059,-1.4162363020806015
0.06290371491438923,0.23575434685987778,0.06590182563221314,1.07509810835571,-2.0998094237804183,-1.7301217239079123
0.06353538061942444,0.27252626844587396,0.06534329269089952,1.353551851059233,-2.9680916046642505,-1.8555257806940155
0.06646818802436223,0.28282150662900407,0.06388169115738752,1.514442191751905,-3.341011810151943,-1.823111135035829
0.07153404483399484,0.2723916383273735,0.0583548537515176,1.6159378890558116,-3.323430102871573,-1.7080461214977682
0.07602661751500156,0.2579966186584927,0.04992111256792804,1.7208772349925194,-3.199356538580002,-1.637860137025437
0.07735598903687103,0.251902817305302,0.04268144858059755,1.852134663130821,-3.202164996586474,-1.6772376126347208
0.07513675106179304,0.25519111479581524,0.043802231402048517,1.9635081263173275,-3.356080694698688,-1.7997764884635146
0.07063352638304808,0.2652081934873531,0.05891482755275926,1.9840281310599466,-3.530722629952745,-1.9569720446725112
0.06493053939842523,0.2775705128984554,0.0880051653329735,1.8851269237174082,-3.6356205456178396,-2.1216043866437744
0.058317038613077056,0.28717397339699613,0.12589885586642954,1.6942726466344629,-3.6404998381597395,-2.269402275058814
0.05020781010954661,0.2901010743016256,0.1656181076466663,1.4722390401004783,-3.5700466790258862,-2.3744788045679024
